"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"	"model"
"GO:0007626"	7.96153220994079e-06	0.00113387812428336	0.343647252046988	0.0570309654873778	0.00110097068499279	0.000146583191646414	4.70514654969515e-06	0.589111112884109	0.0078165709018431	"0.589111112884109"	"8"	"Monkey-to-anc"
"GO:0007623"	0.000555860899149376	0.0125586057640481	0.462063979186641	0.506823845076314	0.000447528389680292	0.00020541203554893	0.000357506677722855	0.0159163292325571	0.00107093273833769	"0.506823845076314"	"4"	"Gorilla-to-anc"
"GO:0006629"	5.22855648035419e-28	1.33124904726173e-07	8.92021170755203e-19	2.14665679301941e-27	0.994687560538856	4.46314519842101e-20	3.40165977993333e-15	1.04717242886904e-18	0.00531230633623593	"0.994687560538856"	"5"	"HCGanc-to-anc"
"GO:0006626"	0.00192708987679753	0.00328099175051243	0.162754474009824	0.0498933549459624	0.517865285726796	0.00949637413413213	0.000710607179557747	0.00802448813468284	0.246047334241734	"0.517865285726796"	"5"	"HCGanc-to-anc"
"GO:0007628"	7.19632084546617e-07	2.79372028836984e-05	8.51390082492514e-07	5.49376980158273e-07	3.50196257776399e-07	2.3492166664693e-06	0.999966287832003	6.91677615056394e-07	2.63475427197029e-07	"0.999966287832003"	"7"	"HCGOanc-to-anc"
"GO:0036459"	0.000214959797601724	0.0237639212807415	0.107197036084699	0.00772953710561671	0.834776473150076	0.000658520830309675	0.000162733691012046	0.00153630591723513	0.0239605121427084	"0.834776473150076"	"5"	"HCGanc-to-anc"
"GO:0030674"	1.31995306089756e-09	3.50918892398299e-06	0.138775740322772	0.8369356760686	6.43581188856562e-06	3.90319550794486e-07	5.48196922006304e-10	0.000135352325656366	0.0241428940944588	"0.8369356760686"	"4"	"Gorilla-to-anc"
"GO:0030672"	0.000947342412861956	0.000371627703718232	0.00237442252565308	0.00500837191548081	0.00243854201290081	0.325964035161486	0.159306014221366	0.5032492915836	0.000340352462933156	"0.5032492915836"	"8"	"Monkey-to-anc"
"GO:0030673"	2.24431399444658e-05	0.0160203831952273	0.133108774709809	0.000613537908946621	0.00401764838691488	9.27184082550322e-06	0.000158888256415031	0.000300980756715487	0.845748071805202	"0.845748071805202"	"9"	"OU"
"GO:0030670"	1.26830657354657e-09	3.7253589354292e-09	0.00347180594234696	0.993078958329318	1.31159099322363e-07	0.00344783022409146	6.59241810251969e-10	6.73675400449589e-09	1.26195548324902e-06	"0.993078958329318"	"4"	"Gorilla-to-anc"
"GO:0048384"	0.000229110729850016	0.0555523610277912	0.197180233404803	0.0950841164446757	0.00174392741619032	0.00011093235642643	0.00123649380352586	0.00166344886446233	0.647199375952275	"0.647199375952275"	"9"	"OU"
"GO:0000289"	0.000321024241649814	0.332706133683484	0.121052809138524	0.00571207622964678	0.107258871151978	0.000141344358690154	0.000936676597086365	0.00319870900526234	0.428672355593679	"0.428672355593679"	"9"	"OU"
"GO:0000287"	2.41105697856432e-24	5.83098269527969e-18	0.0895225948503733	0.910477405148855	2.4834886921153e-13	2.44089994071509e-16	1.21691753478572e-19	9.13042364275927e-22	5.23007251006926e-13	"0.910477405148855"	"4"	"Gorilla-to-anc"
"GO:0045070"	0.00129952121330238	0.244449688616495	0.0982082719036839	0.0167830995132417	0.0967709065780897	0.000604805103470247	0.0288384694593543	0.00541018771505798	0.507635049897305	"0.507635049897305"	"9"	"OU"
"GO:0000281"	0.000844704021254645	0.088766177950744	0.00473734542478898	0.000478168504275634	0.122981040184793	0.0003547871018196	0.000330912166837925	0.0283628703351724	0.753143994310314	"0.753143994310314"	"9"	"OU"
"GO:0004993"	0.0344989860438312	0.0433478871029747	0.0161880785276757	0.17814242055016	0.203330829641516	0.150705445052911	0.0312501846807572	0.0170297353111957	0.325506433088979	"0.325506433088979"	"9"	"OU"
"GO:0055007"	4.30822368340358e-06	3.16632623641629e-05	0.172860966230728	0.816445587476621	0.000489192690626704	0.0020070270963695	1.64294829320187e-05	7.52324900793863e-06	0.00813730228766626	"0.816445587476621"	"4"	"Gorilla-to-anc"
"GO:0006974"	3.31370312376253e-34	1.84826779037847e-21	0.532715675015574	5.95546203526633e-10	2.76088688072168e-05	1.51391866655154e-26	3.35262707260446e-28	6.24063321693686e-27	0.467256715520072	"0.532715675015574"	"3"	"HCanc-to-anc"
"GO:0048037"	0.0167173675990194	0.288399800569697	0.0901413845619439	0.0138998202647477	0.0596164691356508	0.00617074393821471	0.00615607090682892	0.114312283383781	0.404586059640117	"0.404586059640117"	"9"	"OU"
"GO:0043928"	2.21671607654995e-06	9.4117694206285e-05	0.430261866619184	0.0431962781920262	5.33624160176331e-05	1.01093869298074e-06	1.60450044833618e-05	2.53518622894465e-05	0.526349750557024	"0.526349750557024"	"9"	"OU"
"GO:0006979"	6.14707159815036e-16	6.67830047809618e-13	8.39401706764997e-05	1.43552263321546e-08	0.999916005357775	6.51301441387969e-14	2.10327533707645e-09	6.57945145717208e-16	3.80123122634289e-08	"0.999916005357775"	"5"	"HCGanc-to-anc"
"GO:0004197"	3.50381562316237e-06	1.80084348102141e-05	3.71247719773468e-06	1.19741443988216e-05	3.18771156841932e-06	0.999933256513644	2.29036454316808e-05	2.21367107209373e-06	1.23958625369959e-06	"0.999933256513644"	"6"	"Orang-to-anc"
"GO:0004190"	0.00119497673344639	0.0112429539161258	0.197914960161231	0.658531959426564	0.00311032243829604	0.00125393884293136	0.118030381285584	0.000626745245191142	0.00809376195062932	"0.658531959426564"	"4"	"Gorilla-to-anc"
"GO:0004198"	0.000345065485154896	0.567884918488421	0.0671662577769207	0.273951870966935	0.000211446664776713	0.000130759149263573	0.000977778068582568	0.00379544729695743	0.0855364561029882	"0.567884918488421"	"2"	"Chimp-to-anc"
"GO:0018107"	0.000706388914761244	0.0117956566549967	0.538697070681686	0.290132524415693	0.0468060622404703	0.0320451560999739	0.000266607488574342	0.0706669934990399	0.00888354000480495	"0.538697070681686"	"3"	"HCanc-to-anc"
"GO:0018105"	1.12805946802099e-12	7.04310918776454e-10	0.000136728190286786	1.603299787304e-06	0.995396545539064	2.38665125766724e-11	4.18741701842066e-13	8.00497051939335e-07	0.0044643217440859	"0.995396545539064"	"5"	"HCGanc-to-anc"
"GO:0018108"	1.87468429793781e-09	1.52027845181846e-07	0.00039472309858184	0.00038153452611496	0.000156124980894176	3.28920821314166e-06	5.72206808793108e-08	0.999064114794332	2.26865319869856e-09	"0.999064114794332"	"8"	"Monkey-to-anc"
"GO:2000060"	2.84253309139279e-09	0.000804063768998217	0.000283551855003293	1.40645195291271e-07	0.998791106390393	1.14111508876336e-09	1.64445776543484e-06	1.25961963045242e-07	0.00011936293703373	"0.998791106390393"	"5"	"HCGanc-to-anc"
"GO:0045445"	0.108399390938473	0.0529062067526528	0.0883404431031024	0.159088126979985	0.0473878516907589	0.268252748970902	0.0678170867958283	0.168429607742708	0.039378537025589	"0.268252748970902"	"6"	"Orang-to-anc"
"GO:0045444"	3.86139011074831e-14	9.46548446333638e-11	0.00497059837592213	3.59992059259676e-09	0.993734316135845	4.76206138561735e-12	3.67624599725956e-12	1.21925342215739e-12	0.00129508178396092	"0.993734316135845"	"5"	"HCGanc-to-anc"
"GO:0070064"	2.08625686439379e-05	0.000132427563116449	0.45855169587407	0.454744078091906	0.00386960837058056	0.000322328249287602	0.000193909727023276	2.86440825599334e-05	0.0821364454728131	"0.45855169587407"	"3"	"HCanc-to-anc"
"GO:0070062"	2.00205993144085e-191	4.02109870432173e-146	3.2414709103662e-06	0.99999675852909	7.37402269762926e-89	6.31302201825574e-138	1.61553249372408e-145	7.63435656875157e-176	3.34706741930289e-132	"0.99999675852909"	"4"	"Gorilla-to-anc"
"GO:0051276"	1.02954998512721e-14	7.5643126041845e-10	6.54201415076076e-05	3.51888395682889e-14	0.999934215264551	4.44114808916201e-15	3.99442790867364e-13	1.09268040600802e-13	3.63836951972845e-07	"0.999934215264551"	"5"	"HCGanc-to-anc"
