"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
"GO:0034199"	0.568551881433984	0.620166188470162	0.780266463232984	0.939542552846701	0.52891464483024	0.54375378880122	0.581883698165202	0.587639301722808	0.560467186462984
"GO:0034198"	0.813820707752716	0.966236670613456	0.980533929942296	0.939988422685688	0.921025346257875	0.811860165945909	0.871842893100957	0.832923059223246	1.10566271794827
"GO:0030855"	1.12712233666023	1.06602370952406	1.06153061388471	1.13407718593263	0.917057802520272	1.10656668315807	0.988228494057426	1.15681758516414	0.806751932425021
"GO:0031103"	0.964409434267475	0.90071460435802	0.917555831216616	0.96233200150843	0.963225768802801	1.1016364208856	0.984945890686506	0.954930450914016	1.05062433462872
"GO:0031100"	1.53321181951116	1.5118589840541	1.23376086058542	1.08576111360297	1.5804917501767	1.47481818806807	1.58113959250173	1.5379145145249	1.55655685970269
"GO:0050830"	1.04537490641544	0.864687929755376	1.06689635449328	1.03836874028652	1.05624910498586	0.87555607715635	1.00978887951707	1.06256455316363	1.09594221292736
"GO:0050839"	0.977266456703036	1.01159563056416	0.84038981943738	0.72026263373262	1.01800168449499	0.976018565850032	0.96224383874723	1.02403489379964	1.04546049156098
"GO:0051781"	0.587012783119947	0.547534211416257	0.66980328722286	0.698043065913237	0.607955447187666	0.553038874479766	0.583466512034536	0.556899682240894	0.757966308587635
"GO:0010906"	1.04516518580253	1.14103366525596	1.05396439009631	1.05850053051953	1.03508801009043	0.978641942817918	1.00201660484179	1.04962320023337	1.11040592124846
"GO:0046658"	1.47097211413603	1.42334048002595	0.987943160016551	0.639674185999339	1.60989132672925	1.16857194645929	1.48878730395048	1.52510776970547	1.65094117482347
"GO:0046655"	1.49192736633118	1.59820613017106	1.28046728879782	0.687395762788246	1.50808812970804	1.3871488026981	1.45433371300817	1.49790542750122	1.05576175044697
"GO:0005719"	0.541976497861019	0.556441483084198	0.647343158012766	0.660562769104299	0.544718570290949	0.542952833947206	0.547460267193077	0.555498733368561	0.653954526460291
"GO:0051879"	1.22669147989386	1.15176118249484	1.02548858949851	1.19764825056298	1.12428237593953	1.30027156415304	1.17979941037564	1.24033238319839	1.14143444521395
"GO:0007626"	1.04828223345737	0.845702959885869	1.05339283253224	1.02007875990751	1.04568915837436	1.06814146080647	1.06654467487867	1.01059696204057	1.04014156590649
"GO:0007623"	0.914015888314724	0.887296144268203	1.05597171898809	1.04237730545216	0.972646059725004	0.881865366063754	0.946831571617105	0.889288187260875	0.991126630074047
"GO:0006629"	1.08929575983975	1.05457513206646	1.02191463320064	1.00666690142876	1.02630829501701	1.01973792289487	1.04650451272741	1.12102018079388	1.03495755907414
"GO:0006626"	2.26661900689709	1.90794089461026	1.61915956238964	1.40933852527704	2.14301316150556	1.80544912145673	2.41042260461741	2.05747885121774	1.79331126311003
"GO:0007628"	1.32625012286909	1.23880792784652	0.835174824448774	0.701315471073878	1.22793576818899	1.10720162083321	1.31199515919705	1.35667528381566	1.22706268401954
"GO:0036459"	0.797829477621353	0.994805703514252	1.02991041704141	1.05633525205412	0.786405742439954	0.777403574976505	0.908773271841566	0.869837726072055	1.01118788618286
"GO:0030674"	0.958096797213635	0.922032945660671	0.763680822054449	0.725929292878586	0.936702354662417	0.949339204305946	0.909220542707709	0.957531379362542	0.903009139580471
"GO:0030672"	1.32886554619745	0.957944949212022	0.6930395140992	0.606498722043232	1.31576653164408	1.23486075931808	1.32798833840171	1.27837446121784	1.17660509440816
"GO:0030673"	1.07422274040863	1.02080082728013	1.15630859718773	1.19945696144093	1.08721512048378	1.10375247342463	1.06966212428996	1.02888056769327	1.07390252472857
"GO:0030670"	0.977149785409323	0.854618965705362	0.885932856301683	0.966901060494172	0.85052216603633	0.96422248673263	0.955259868010416	0.97945705512381	0.908796421616117
"GO:0048384"	0.907308965895961	0.890863337878206	0.962826145002748	0.999167883274458	0.916634334446266	1.03989208708538	0.874947616671014	0.928035038336203	0.924735944369804
"GO:0000289"	1.10984769478415	1.28332242609091	1.22101173704031	1.20105064189314	1.10016278050172	0.989062588785729	1.13380524405634	1.17405896241438	1.1583736356139
"GO:0000287"	0.67451017311237	0.713831797060418	0.73385276587521	0.724569782966673	0.685351386820312	0.681868333633704	0.68569918836627	0.698817759737377	0.729626616392884
"GO:0045070"	0.784113212224387	0.871977645008998	0.947476249685521	0.944525295602226	0.722009917701097	0.784062703724792	0.796789558182144	0.830365325953704	0.806796945707059
"GO:0000281"	1.06804182625289	1.08647550591832	1.11137164306433	1.07846270747576	1.145069727991	1.08137495576364	0.998938356601084	1.14157850613238	1.12485899272406
"GO:0055007"	0.98140158415991	0.924900962604979	1.04502276961522	0.936296838873656	0.949165047483956	0.919515168946319	0.981745971037534	0.990367877162258	0.952509880926076
"GO:0006974"	0.846317833782229	0.864349614542741	0.80330288215234	0.701229778456693	0.866215057577767	0.797216691070546	0.843894435828693	0.862067729041334	0.878161468418124
"GO:0048037"	0.94215278833567	0.949615846516467	0.928893711311116	0.820697377974231	0.984699835558378	0.942943764764838	0.97589059939947	0.926029245688188	0.908859296110566
"GO:0043928"	1.31232994566329	1.22382802278747	1.33917901525395	1.54561523068253	1.26801703050266	1.48086156528329	1.33123475339379	1.27778815711456	1.18036451930799
"GO:0006979"	1.16265293240452	1.16929244223755	1.12506073019697	1.09851488316813	1.13588812131334	1.15306417845918	1.15537907391574	1.16922372864829	1.00461731543108
"GO:0004197"	1.12027531782919	0.749067154186182	1.0387353877841	1.13277963075819	0.91169220539474	1.11537987259441	1.09923877371412	1.0738888060805	0.748791990101975
"GO:0004190"	1.11620692456099	1.18388092544182	1.19673760956187	1.21070245617496	1.11708682050906	1.28049602072063	1.14620242985706	1.15883987132302	0.648442787000859
"GO:0004198"	0.894780465890659	1.27891388480526	1.30942744818287	1.23235333477259	0.912367608187467	1.02658740388744	0.956703647836776	0.993323393155946	0.930752896427905
"GO:0018107"	0.514863095717518	0.513232695811412	0.587448006873738	0.66056223042745	0.519747313015576	0.582586297833179	0.504943295275325	0.520215194422935	0.526043644880166
"GO:0018105"	0.873538481395572	0.776387037527082	0.686171908997154	0.590004251575146	0.909637692257602	0.866912965300198	0.857547388763336	0.877414598542179	0.889538694214591
"GO:0018108"	1.34352002398307	1.16113895270936	1.41162916926906	1.49529795589488	1.32602248623613	1.31740956026345	0.798352030664929	1.37720135445537	1.38469677518778
"GO:2000060"	1.0145719464819	1.12999180790998	1.0110270836465	1.01274771718773	1.0825977879852	1.01717916257034	0.960988242224979	1.0139571032726	1.03213802416066
"GO:0045445"	1.06193245803522	1.06517267663612	1.08953900460791	1.09972038020966	1.07099707039347	1.06283288331269	1.02216656514363	0.992366950196687	1.06166651198252
"GO:0045444"	1.62313871617433	1.40705439120552	1.59064686099108	1.59085647821996	1.64005830544765	1.57780210366928	1.18027411772596	1.64382809793124	1.62302882585416
"GO:0070064"	0.966101066143234	1.0135038184242	1.02214092461431	0.89939688619902	0.878279806177325	0.888662170456575	0.986436375617938	0.96866963689053	0.941615100759099
"GO:0070063"	1.93928732610587	2.02107879698268	1.78715894067109	1.81837971387804	1.72974744663177	1.72987929019854	2.03001248952301	1.97389916681869	0.993721789069668
