"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"	"model"
"GO:0055007"	2.51569946746757e-07	0.255006349274798	0.510166295813453	0.210587369910483	0.00012128693582513	3.92782842144191e-07	5.52517222845456e-06	3.23529771577164e-05	0.0240801755632649	"0.510166295813453"	"3"	"HCanc-to-anc"
"GO:0006974"	2.29518381212238e-69	2.73191744118881e-26	0.999950418466737	4.9581533262517e-05	3.36912355763841e-51	8.34593564654477e-63	1.12072556549866e-49	4.29557294183112e-53	1.5630841460752e-28	"0.999950418466737"	"3"	"HCanc-to-anc"
"GO:0048037"	2.25618120532996e-05	0.000416904204123365	0.000894253697289523	3.75826647346143e-05	0.592028733666294	1.00122345986776e-05	6.83384612953612e-05	9.68294770903606e-05	0.40642478378252	"0.592028733666294"	"5"	"HCGanc-to-anc"
"GO:0043928"	4.5567706125533e-07	0.000400910687357305	0.933631519757589	0.0198079364766753	2.44535837745438e-05	1.80178976309224e-07	1.434485517111e-05	1.52872060982996e-05	0.046104911577297	"0.933631519757589"	"3"	"HCanc-to-anc"
"GO:0006979"	4.71421756133033e-59	1.12232740933431e-20	0.326090646228396	0.673909353771604	1.38273765879188e-51	2.23600145490135e-52	7.98422398506815e-48	8.18411528076411e-48	6.35896329099305e-29	"0.673909353771604"	"4"	"Gorilla-to-anc"
"GO:0004197"	3.72709162752186e-27	1.10524243975388e-11	0.898302654435918	0.10169734555303	1.4023942237851e-24	8.42073853655254e-23	1.96745550079395e-21	4.43634790385361e-22	6.68679389038757e-18	"0.898302654435918"	"3"	"HCanc-to-anc"
"GO:0004190"	6.31014869934216e-11	0.844710898945522	0.000487303548317522	0.154801773670554	1.76045662340602e-10	1.14616753840323e-08	1.48181802407565e-09	2.19714849907854e-09	8.4558177085242e-09	"0.844710898945522"	"2"	"Chimp-to-anc"
"GO:0004198"	0.000304642951416886	0.206502325668085	0.0211803954704859	0.000880996188928703	0.75227800082102	0.00032445117207065	0.000253616208655757	0.000718194600329035	0.0175573769190083	"0.75227800082102"	"5"	"HCGanc-to-anc"
"GO:0018107"	0.000248738196263037	0.112439055545827	0.253144559103685	0.0154750118040878	0.476214244877445	0.000106570323227291	0.00185905421359109	0.00147522135549932	0.139037544580375	"0.476214244877445"	"5"	"HCGanc-to-anc"
"GO:0018105"	3.62776576643209e-52	1.14718222303122e-19	0.999947886214645	5.21137853550107e-05	2.73938549884393e-35	2.90579618952735e-45	4.38484018505022e-38	1.93894585464931e-40	6.0402102352373e-20	"0.999947886214645"	"3"	"HCanc-to-anc"
"GO:0018108"	8.0494931073414e-18	2.67707263593906e-14	4.6790488776741e-05	1.48505576402834e-08	0.000202076905968033	3.70248142134975e-09	4.15883315480163e-16	0.000293479593092681	0.999457634459096	"0.999457634459096"	"9"	"OU"
"GO:2000060"	4.92358912387069e-31	1.63821962402975e-22	3.54129961706326e-11	0.999999999964587	6.0680464354811e-31	9.80913779790401e-28	2.52246700031272e-28	3.10723792243131e-29	1.22806473428358e-29	"0.999999999964587"	"4"	"Gorilla-to-anc"
"GO:0045445"	3.64055932276763e-12	1.9199612787142e-05	0.000373935515940526	0.999606852926524	1.07967178309783e-11	2.61686741567442e-10	3.37219311889082e-10	1.19849660881407e-10	1.12115551194004e-08	"0.999606852926524"	"4"	"Gorilla-to-anc"
"GO:0045444"	2.69280556950503e-29	8.09932682863946e-18	8.07752350704519e-05	0.999919224764929	2.87186271720113e-27	8.96782853520367e-23	8.36813736613481e-25	8.0828116403508e-25	7.65904647398575e-22	"0.999919224764929"	"4"	"Gorilla-to-anc"
"GO:0070064"	4.29678213578799e-12	1.18673712116717e-05	0.000723106548167251	0.999264999527207	9.15931815185431e-12	2.60866882452819e-08	1.72143699770987e-10	1.22658020174399e-10	1.5846823734762e-10	"0.999264999527207"	"4"	"Gorilla-to-anc"
"GO:0070062"	0	0	4.30089228248385e-121	1	0	0	0	0	0	"1"	"4"	"Gorilla-to-anc"
"GO:0051276"	5.40846530645709e-17	1.83462973326698e-09	0.0210525000858499	0.978947498047689	7.13524878002493e-16	1.4897499402345e-13	5.96268077686844e-15	3.41126606410189e-15	3.16725279168025e-11	"0.978947498047689"	"4"	"Gorilla-to-anc"
"GO:0007368"	1.18282930356993e-12	4.92858866917773e-08	0.288760081645072	0.711239867406541	9.35618538242752e-12	1.2216752753157e-10	5.31789142700889e-10	1.14657285293515e-10	8.83346847194694e-10	"0.711239867406541"	"4"	"Gorilla-to-anc"
"GO:0071333"	2.26299301817977e-09	0.0337700012211886	0.0689694340860088	0.000363770462324208	0.0295438334991096	5.03472533484054e-09	7.61828062840624e-09	1.30082574303575e-05	0.867339937557939	"0.867339937557939"	"9"	"OU"
"GO:1901796"	1.2374152351864e-32	2.67235106356058e-16	0.000239012850893318	2.94745808836703e-24	0.000517092414933821	5.15530182723675e-33	3.54388041440034e-28	3.24068293453263e-22	0.999243894734173	"0.999243894734173"	"9"	"OU"
"GO:0071339"	1.2422262830854e-13	5.38578873568465e-09	0.991517070365966	0.00846914545270468	2.22244710594898e-09	4.78988866058048e-11	5.98617693687001e-12	1.90564130046149e-11	1.37765000282457e-05	"0.991517070365966"	"3"	"HCanc-to-anc"
"GO:0030449"	0.0024605083179745	0.00686467829490098	0.0288626484469526	0.000922538470636818	0.0439348904562848	0.00231303455520371	0.00139110050479384	0.00642683292686419	0.906823768026389	"0.906823768026389"	"9"	"OU"
"GO:0061418"	9.74628586491364e-06	7.3336418241423e-05	1.49734453265963e-05	0.0799164646099632	0.00083719473110271	0.00141443447138526	3.95165974622024e-06	0.000211339269602607	0.917518559108767	"0.917518559108767"	"9"	"OU"
"GO:0042098"	2.91207138210385e-05	0.0151303005133515	0.592202595553379	0.284997691234832	0.000137132435409034	1.31234581667625e-05	0.000274231282596884	0.000388042434606443	0.106827762373837	"0.592202595553379"	"3"	"HCanc-to-anc"
"GO:0006361"	9.60845514128457e-17	4.98795359017986e-05	0.901327085412107	0.0986228754469159	1.64177573306379e-12	3.75279630332816e-13	3.01088405192389e-14	4.19193563161041e-13	1.59602608681783e-07	"0.901327085412107"	"3"	"HCanc-to-anc"
"GO:0006363"	7.5575153821322e-17	2.1554631459225e-05	0.598855525768783	0.401122820183633	5.63433867884781e-13	2.9755449816014e-13	3.93208077804981e-14	2.42157157625631e-13	9.94149820414344e-08	"0.598855525768783"	"3"	"HCanc-to-anc"
"GO:0006362"	5.21503717656789e-17	3.38045269401585e-06	0.0867397595288351	0.913256847878692	5.27922755147764e-14	1.78981142199166e-13	2.84231589024574e-14	1.27613690085188e-13	1.21393909133344e-08	"0.913256847878692"	"4"	"Gorilla-to-anc"
"GO:0006364"	5.27777096474497e-89	2.72901519789969e-37	0.64505778980631	0.35494221019369	1.13916816665227e-87	3.17085460631296e-81	7.10661095855854e-74	5.06654962378209e-74	2.69265934940858e-61	"0.64505778980631"	"3"	"HCanc-to-anc"
"GO:0006367"	4.6626241782546e-63	2.07628767775368e-29	0.000513850295589101	0.999486149704411	1.47471436330243e-55	1.20424960517107e-49	1.86988019018103e-52	3.14315608592682e-49	5.13219058582004e-39	"0.999486149704411"	"4"	"Gorilla-to-anc"
"GO:0006366"	5.76283750801897e-162	1.9787456293549e-60	1.68649553136561e-12	0.999999999998314	4.85380857280607e-133	5.20100610015685e-127	2.66670567968796e-132	7.05872536240645e-123	2.75944261708729e-91	"0.999999999998314"	"4"	"Gorilla-to-anc"
"GO:0006369"	4.41696224713875e-12	2.10145930900841e-06	0.99459193432377	0.00540590785674693	7.71447296465953e-10	1.03242730059391e-10	4.51287943105266e-10	5.38889066423331e-10	5.44908896205238e-08	"0.99459193432377"	"3"	"HCanc-to-anc"
"GO:0006368"	1.40179310204635e-28	8.18686736535023e-16	0.000342734937073354	0.999657265062926	4.36778208490469e-27	2.77693066668363e-19	8.76496338475189e-25	2.04569827921666e-23	6.82124913963603e-25	"0.999657265062926"	"4"	"Gorilla-to-anc"
"GO:0016363"	1.83664503028949e-49	3.27105920740614e-18	0.999998614004102	1.38599589841194e-06	2.87800287916137e-32	3.23146612645149e-42	9.7489653705488e-39	1.71308799333303e-38	4.65373847438779e-17	"0.999998614004102"	"3"	"HCanc-to-anc"
"GO:0017015"	9.16979064439439e-08	0.000100250717378567	0.0416618334690529	0.956175465735441	4.34405000199215e-06	4.17115537097443e-05	2.13459353115398e-05	2.38344019976625e-07	0.00199471849717797	"0.956175465735441"	"4"	"Gorilla-to-anc"
"GO:0017016"	1.67359695877901e-08	5.24455024814256e-06	0.000211124064911609	8.66846403853458e-09	0.998787483053931	6.16838546505704e-09	1.5111687204074e-08	1.78378024471624e-07	0.000995923268378544	"0.998787483053931"	"5"	"HCGanc-to-anc"
"GO:0042542"	8.56656500316937e-47	6.4187522191903e-29	9.96508112461388e-10	0.999999999003492	1.11711874089567e-45	9.98874712368976e-42	3.43140213335115e-40	1.29113381239495e-41	4.89519747913303e-34	"0.999999999003492"	"4"	"Gorilla-to-anc"
"GO:0043154"	9.74642558053575e-45	4.25205231312231e-15	0.999999999990182	9.8138419708791e-12	8.81987944413545e-30	5.18529677454329e-40	3.02321245637426e-35	1.5428492253194e-36	4.79736829379143e-19	"0.999999999990182"	"3"	"HCanc-to-anc"
"GO:0043153"	0.0477984615309732	0.0553670065870421	0.276626222124117	0.126338206121407	0.326576949480003	0.0185082883837856	0.0624982537835707	0.0242784841429401	0.0620081278461618	"0.326576949480003"	"5"	"HCGanc-to-anc"
"GO:0070888"	3.24181036465094e-07	8.23746173656506e-06	0.00256871168418875	5.41213941890115e-06	0.905704613302359	1.24781238917522e-07	5.67570713351204e-06	9.8919993815731e-07	0.0917059115429494	"0.905704613302359"	"5"	"HCGanc-to-anc"
"GO:0004857"	0.00274318477256661	0.0122603730212486	0.526501544802217	0.312430619825976	0.00865151742613477	0.00476989186395345	0.00114192129015496	0.017432719938564	0.114068227059185	"0.526501544802217"	"3"	"HCanc-to-anc"
"GO:0005452"	0.103741259460937	0.0392079643043721	0.201625013633127	0.288207164964709	0.0884580318848529	0.081137236302917	0.146679942337832	0.0505598174157274	0.00038356969552577	"0.288207164964709"	"4"	"Gorilla-to-anc"
"GO:0005102"	6.22673369383294e-120	6.39645720685889e-23	1.17718666381535e-15	0.999999999999999	2.14077892160645e-100	3.07621259175418e-97	2.40040776032919e-95	1.41406599122268e-89	2.5260506407925e-65	"0.999999999999999"	"4"	"Gorilla-to-anc"
"GO:0005104"	0.00850455202877395	0.0425758720579326	0.00313169132341007	0.0121640575936325	0.75758929241225	0.0583007184599452	0.00968349930694156	0.00653588710819625	0.101514429708918	"0.75758929241225"	"5"	"HCGanc-to-anc"
"GO:0042169"	4.7207961516823e-32	2.29608034046108e-20	2.72745724324337e-08	0.999999972725428	4.11937654970278e-31	5.23491676234329e-27	4.21847700734348e-29	3.44155607533716e-29	1.90464952791716e-24	"0.999999972725428"	"4"	"Gorilla-to-anc"
"GO:0010107"	0.0651625392891307	0.029906337149793	0.0245251324400934	0.027716826038302	0.0245001744475459	0.0365512386863671	0.698575450068627	0.0691935828655492	0.023868719014592	"0.698575450068627"	"7"	"HCGOanc-to-anc"
"GO:0008203"	2.91514413554627e-29	0.000399403444273472	0.997867314139504	0.00173328234655833	4.63468264943149e-22	2.58556713828349e-26	1.03922308033544e-23	1.07815736979324e-22	6.96638351274679e-11	"0.997867314139504"	"3"	"HCanc-to-anc"
"GO:0003887"	4.25847026357341e-11	2.10899920153321e-05	0.693879101629923	0.291949890280336	1.35552559371646e-07	2.42553610857765e-10	1.10498105039722e-08	2.39322999684175e-08	0.014149747277917	"0.693879101629923"	"3"	"HCanc-to-anc"
"GO:0042162"	5.14283653944133e-08	0.572064630420634	0.376391187892259	0.0515399381751773	3.22974533647168e-08	1.17524835770115e-07	3.73040827922329e-07	2.15267154653564e-06	1.51654890052226e-06	"0.572064630420634"	"2"	"Chimp-to-anc"
"GO:0001731"	1.38828168221147e-05	0.980773035016496	0.0181773936834993	0.000641049096191915	3.24950457186225e-05	6.97133517796311e-06	1.35022410244614e-05	0.000295265586296659	4.64051787729759e-05	"0.980773035016496"	"2"	"Chimp-to-anc"
"GO:0001736"	0.00271683603029928	0.175173856182295	0.411850970011746	0.120733638390261	0.00652986875495978	0.001092369081624	0.00109958653490018	0.0520947408453137	0.2287081341686	"0.411850970011746"	"3"	"HCanc-to-anc"
"GO:0036151"	0.00146735235322072	0.0411008716082053	0.901208743447143	0.000654481755378791	0.000688142267543124	0.00108624249240934	0.00753085454587195	0.00156985309222392	0.0446934584380039	"0.901208743447143"	"3"	"HCanc-to-anc"
"GO:0036152"	0.0696101096269268	0.0972624455525334	0.268072737182848	0.320514327310669	0.0515180426604748	0.0279398688786256	0.0578272995345557	0.0571618117520597	0.0500933575013065	"0.320514327310669"	"4"	"Gorilla-to-anc"
"GO:0032433"	1.45645588877404e-06	0.976792751776164	0.00541122867302898	1.1743675182079e-05	0.000171853864199942	1.013605320172e-06	1.78683338552496e-05	4.80551745251185e-05	0.0175440284418361	"0.976792751776164"	"2"	"Chimp-to-anc"
"GO:0032922"	1.79273838442657e-16	3.64880463945637e-07	0.999999502488732	1.0961701857379e-07	3.2330627360893e-11	2.10080155064698e-16	9.97932617956351e-12	1.21962333247695e-13	2.29713526578761e-08	"0.999999502488732"	"3"	"HCanc-to-anc"
"GO:0032435"	1.27329374805145e-15	5.34899603010303e-10	0.0148724786499589	0.98512752049926	9.50962710646589e-14	1.01006400310632e-11	1.23438226764779e-13	7.1876257153816e-14	3.05489014630395e-10	"0.98512752049926"	"4"	"Gorilla-to-anc"
"GO:0032438"	0.0368582008494601	0.112886478063501	0.193912185112454	0.537888849483868	0.0135620941136526	0.0135676996832713	0.0487969313321166	0.0361621443911659	0.00636541697051055	"0.537888849483868"	"4"	"Gorilla-to-anc"
"GO:0016627"	1.30821050767211e-05	0.00786812986960649	0.000117509222157977	4.88879029695793e-06	0.00314907923657757	0.00349207247589265	0.000224385133971698	0.000289503001069966	0.98484135016535	"0.98484135016535"	"9"	"OU"
"GO:0043434"	1.2070966816341e-11	3.42628128837972e-06	0.9214028018254	0.0785930720953812	1.85282626153548e-11	2.8795187184098e-11	7.69376636316406e-10	3.85216338585977e-09	6.95116996119932e-07	"0.9214028018254"	"3"	"HCanc-to-anc"
"GO:0072659"	3.6720010595537e-25	8.70957850864498e-11	0.999982677682689	5.92676080523288e-06	7.13805118119407e-14	9.76881120945691e-22	3.93251599380574e-20	4.39954253750784e-19	1.13954693384736e-05	"0.999982677682689"	"3"	"HCanc-to-anc"
"GO:0043433"	8.12467731889032e-29	7.53203400215638e-10	0.999999992219236	4.25534260912084e-09	6.69508505375012e-17	2.56328717529142e-26	5.40846203223072e-23	3.99338601480538e-23	2.77221757851438e-09	"0.999999992219236"	"3"	"HCanc-to-anc"
"GO:0016197"	7.76827202791008e-15	8.75507255633314e-06	0.000161830668917456	2.00515391259328e-14	0.000639108014520527	4.1993608494029e-14	5.4522549697482e-14	1.82572583427432e-09	0.999190304418155	"0.999190304418155"	"9"	"OU"
"GO:0016192"	2.83612371402679e-45	8.16097423613584e-16	0.00108518264947527	0.998914817350524	2.98634805639075e-39	3.60629041712964e-41	3.39030886684777e-37	1.43483499282669e-31	2.65843596726752e-22	"0.998914817350524"	"4"	"Gorilla-to-anc"
"GO:0008277"	2.81725894603369e-18	1.95120661020504e-07	0.221522857176885	1.41000181463014e-09	0.000413260283629462	6.33781861188784e-18	1.60810847991083e-15	3.68439873295985e-13	0.778063686008453	"0.778063686008453"	"9"	"OU"
"GO:0070509"	0.00218576137466723	0.0053278542483709	0.70674623606121	0.27068213285948	0.00202129220754774	0.00122403847110972	0.00809412492859427	0.00129258786171836	0.00242597198730169	"0.70674623606121"	"3"	"HCanc-to-anc"
"GO:0008270"	0	4.76814637671719e-140	0.069408372128133	0.930591627871867	0	0	6.86406389898536e-317	3.02469421159585e-310	6.65103591587691e-192	"0.930591627871867"	"4"	"Gorilla-to-anc"
"GO:0042391"	5.64223009576773e-27	3.18242607037854e-14	0.999864237943637	0.000135757790618296	1.67935338476782e-21	9.53023281389656e-25	6.4577662427114e-23	8.14880242807604e-21	4.26571338037738e-09	"0.999864237943637"	"3"	"HCanc-to-anc"
"GO:0042393"	2.07688272776897e-40	1.16211182761e-17	0.999959015591069	4.09844089307764e-05	9.6846042188974e-32	1.45079785018656e-36	7.1171698372075e-31	4.63992674453385e-33	1.13589979161582e-20	"0.999959015591069"	"3"	"HCanc-to-anc"
"GO:0071108"	0.0114827973980486	0.0113852313054734	0.671438049047487	0.235491569402215	0.039546088598679	0.0100365460988939	0.00607032099630393	0.00795422783711305	0.00659516931578599	"0.671438049047487"	"3"	"HCanc-to-anc"
"GO:2000811"	6.12440206628278e-10	0.00012278225132917	0.136000018602371	0.863795845017083	3.49390721930467e-09	1.01077814448942e-09	1.45317348621922e-08	8.1906155445727e-08	8.12525742016781e-05	"0.863795845017083"	"4"	"Gorilla-to-anc"
"GO:0003674"	6.47227323680439e-207	1.62760462299161e-71	1	5.80827209927465e-26	7.76683081086325e-142	4.31840858123521e-188	5.53743128274587e-152	4.89185323382426e-156	4.83098151312694e-79	"1"	"3"	"HCanc-to-anc"
"GO:0003676"	1.3038885993122e-195	2.22529391598336e-50	5.54138357658478e-07	0.999999445861642	3.93614466336018e-156	8.91948325767338e-165	4.30575475649756e-151	6.33913615381408e-141	1.41650085935824e-103	"0.999999445861642"	"4"	"Gorilla-to-anc"
"GO:0003677"	0	3.91983895883041e-190	1	9.7688195028813e-44	0	0	0	0	8.60521392201154e-183	"1"	"3"	"HCanc-to-anc"
"GO:0003678"	9.65033216359507e-13	3.96845619459134e-06	0.416883234085236	0.583107987080866	8.74406059273784e-10	4.53827642042184e-10	5.45753144220159e-11	4.08475832471777e-10	4.80858545384087e-06	"0.583107987080866"	"4"	"Gorilla-to-anc"
"GO:0048701"	4.15759648751998e-28	1.10060624858065e-17	0.0379340187361118	0.962065981263888	3.06236964684449e-28	2.34561009773333e-25	3.74760887863992e-24	2.18840620663021e-25	3.89135378201852e-22	"0.962065981263888"	"4"	"Gorilla-to-anc"
"GO:0030877"	1.34949216293259e-17	5.41872803719688e-12	3.45020353070096e-05	0.999965497958075	4.65422823465998e-17	8.22350636374314e-15	1.20950101586212e-15	5.63495171273145e-16	1.1887532483701e-12	"0.999965497958075"	"4"	"Gorilla-to-anc"
"GO:0030879"	0.000130361656379709	0.00658590975945142	0.788524361035651	0.125879147443805	0.0233177386342824	7.96823630113574e-05	0.000639922474724281	0.0010406485087543	0.0538022281239406	"0.788524361035651"	"3"	"HCanc-to-anc"
"GO:0048709"	0.0617806518070743	0.0593641286379844	0.394141450806362	0.212499100721815	0.142663001288637	0.0227406075399038	0.0517324465759613	0.0320150091766884	0.0230636034455733	"0.394141450806362"	"3"	"HCanc-to-anc"
"GO:0097150"	2.0909505290295e-19	2.60321790264164e-09	0.445916890622757	0.55408310676228	3.27893847341363e-17	4.96872778667118e-16	5.90166522557023e-17	5.98775776050191e-17	1.17440804357473e-11	"0.55408310676228"	"4"	"Gorilla-to-anc"
"GO:0007190"	3.42093137996591e-41	1.90954930575316e-27	3.9988121168509e-10	0.999999999600119	1.37155612545585e-40	1.61121843807587e-36	5.52021284806539e-37	5.32376725741626e-38	6.18769877899159e-33	"0.999999999600119"	"4"	"Gorilla-to-anc"
"GO:0007193"	3.02996062691571e-16	0.000148628006653815	0.00347857934696958	0.99637279129727	1.03996356539833e-14	1.48223097938895e-14	9.97625029422961e-14	2.35826355499189e-12	1.34662315653535e-09	"0.99637279129727"	"4"	"Gorilla-to-anc"
"GO:0007194"	0.000950915657999294	0.0146722807979254	0.660183450546528	0.30423682306556	0.00396835745037148	0.00122267445001148	0.00840241276205569	0.000837828803716085	0.00552525646583191	"0.660183450546528"	"3"	"HCanc-to-anc"
"GO:0010923"	1.48170399457063e-11	0.0597292796782067	0.937161888154947	0.00126489048142014	5.21169268553448e-08	6.70513613460056e-12	1.60321135710044e-08	2.92763823257147e-08	0.00184384423848083	"0.937161888154947"	"3"	"HCanc-to-anc"
"GO:0046677"	4.55108414044057e-27	3.44187830577236e-13	0.999999909134753	9.08648544959852e-08	8.68513793881053e-23	7.73466908917041e-23	1.04463721110637e-23	6.14745357662293e-24	4.84451661450701e-14	"0.999999909134753"	"3"	"HCanc-to-anc"
"GO:0046676"	3.79733167384887e-09	0.943051552837621	0.00407095820226695	0.00255805355244735	1.57086365537804e-05	1.97736397623957e-09	7.11759360029878e-08	7.47966985797347e-06	0.0502961701506213	"0.943051552837621"	"2"	"Chimp-to-anc"
"GO:0005737"	0	0	2.73381177759223e-57	1	0	0	0	0	0	"1"	"4"	"Gorilla-to-anc"
