"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
"GO:0034199"	1.34535100407329	10.1061253727012	5.17016048373087	7.63609242633372	6.55423140409365	0.583781114429246	0.212469117296827	9.9999999999989e-05	4.0472462308583
"GO:0034198"	1.5023486889379	10.6776457638675	9.05269073404735	5.31901984087925	17.4935965525323	1.34416001400645	0.0230048242904315	1e-04	5.9114370806502
"GO:0030855"	5.10137906891817	8.47148691426644	16.1791019285993	27.1686594187317	9.7666447147593	9.9999999999878e-05	1e-04	1e-04	3.53644412178714
"GO:0031103"	0.713976252922209	7.471562536281	9.05777894368968	10.3100117634558	6.86293294600107	0.733849299322322	9.9999999999989e-05	1e-04	4.67388793336525
"GO:0031100"	0.685384075968202	5.83504404619728	6.07790185248036	3.44611502021266	13.3107345443653	1.7564423763214	1e-04	9.9999999999989e-05	5.02310632575225
"GO:0050830"	3.28419990936308	121.654977910361	303.392733167753	2.48975816893415	1e-04	3.01057373155396	0.0160746471691043	9.9999999999989e-05	0.150252847135624
"GO:0050839"	9.10896832163059	46.8645119940168	40.7723481006288	25.5000724753845	1.48607643675426	0.177357804902733	1e-04	1e-04	0.801353217491537
"GO:0051781"	1.21410016501225	2.96561369530296	5.53057450230715	4.01705600977419	17.9026000220497	0.203210209894191	1.23527988477179	1e-04	6.12097305225291
"GO:0010906"	0.873520299663404	7.41281886269096	16.6991735267669	6.26764743032797	34.3512221020684	0.311397006842779	0.164720967523289	9.9999999999989e-05	5.21149904636962
"GO:0046658"	3.27248822225499	5.58024178200981	12.5753513806284	6.00738294148099	34.6696916253125	0.204055650924308	1e-04	9.9999999999989e-05	6.43278751491539
"GO:0046655"	0.668017422078109	4.42594256351859	6.18956404796497	7.87136926337337	7.06599433888419	0.229158093773756	9.9999999999989e-05	1e-04	5.19695551836294
"GO:0005719"	6.47471023331986	29.5610577634717	33.1353121730656	42.3004566462252	10.9495751404843	1e-04	1e-04	1e-04	2.25622804169736
"GO:0051879"	2.21758857965011	12.2624218488548	25.9590054398077	30.8225600302119	11.5262895581133	0.0214871254783794	1e-04	1e-04	6.1323467056964
"GO:0007626"	4.82056726176174	32.9053734461468	41.4441556391983	38.1688033900036	3.18930681508829	0.254587016179736	1e-04	1e-04	2.69052096261215
"GO:0007623"	1.51315981315669	11.8142290611263	8.23687440672603	10.5297745744809	6.23073059289816	0.259567641685242	0.00637143879900924	1e-04	5.1338234716239
"GO:0006629"	7.24804423832487	30.8820585604291	69.8503790226767	146.728212961831	5.69631976572729	1e-04	1e-04	1e-04	1.70188662191527
"GO:0006626"	2.11110553231943	15.7985160076641	17.953374441523	10.1909962451124	10.0333824294393	0.513126855310811	1e-04	9.9999999999989e-05	5.20116159029521
"GO:0007628"	3.98332250475564	23.6604601179198	15.7962901192175	20.3776280741142	6.69361948125541	0.310710396777885	9.9999999999989e-05	9.9999999999878e-05	5.13328638302725
"GO:0036459"	0.703909073054593	4.01103417272492	4.30157176791933	2.93962655003387	5.38908993701012	1.07313506859603	0.202772296447535	1e-04	0.391713439998418
"GO:0030674"	4.54551331451885	73.6367673201671	87.9873529773049	146.000157348382	6.08525254508838	1e-04	1e-04	1e-04	3.91802213715278
"GO:0030672"	5.03945705032453	11.4700303464946	21.6960622863187	20.241329169489	9.94515992061089	1e-04	1e-04	1e-04	3.34619976448826
"GO:0030673"	4.33467813965581	8.84520401970742	20.1379060652825	20.6833841231463	6.51291389842427	9.9999999999989e-05	1e-04	1e-04	3.69318088191754
"GO:0030670"	2.54879101728606	15.5170318420534	5.98823399470723	8.33326002780329	4.01070238838819	1e-04	0.0881590548917854	1e-04	0.565608560357713
"GO:0048384"	1.69157870487496	5.88031026267612	4.98980399821832	3.22300360682556	12.6272623903136	3.19483236240805	1e-04	1e-04	5.56999642740765
"GO:0000289"	0.952966663520373	9.76064943335362	14.4391596801142	3.86650305819832	17.2485534089014	0.877280504012496	0.120793559045389	9.9999999999989e-05	5.86561048544298
"GO:0000287"	1.07272188263209	8.71351633187722	5.07288637224011	5.41446683656515	7.94566292555774	0.598221683038513	0.206891896846575	1e-04	3.26900315584037
"GO:0045070"	4.97670360212186	5.27257551397687	7.80166022095861	5.86812371708294	14.9253930097639	0.666155073837824	1e-04	1e-04	1.51301873073418
"GO:0000281"	1.30804485089576	7.72373553578069	7.61706164893655	8.26721495244281	10.403133665377	0.284543074403	1e-04	1e-04	6.07650631835188
"GO:0055007"	2.33807057184562	19.9358698786542	8.48772803862915	10.1503660023436	12.9359767228196	0.289714339419772	9.9999999999989e-05	9.9999999999989e-05	5.69356861545149
"GO:0006974"	1.87007432572615	10.4087640528138	12.2882601601442	14.1244460309648	9.71265173846562	0.205178899093607	1e-04	1e-04	6.28879534968177
"GO:0048037"	0.833367728349129	4.18487557119816	4.7460087570255	2.47154286268265	34.0520254970068	1.44644925556079	1e-04	1e-04	6.03440735518017
"GO:0043928"	1.27059383605179	4.66970790665731	9.41420103768743	7.97127146944268	8.20519922553253	0.821722140895651	1e-04	1e-04	5.29564527688561
"GO:0006979"	4.15325891072574	33.9431587190373	28.9387942674451	33.9226681579851	8.61310907502584	0.0251455396982842	1e-04	1e-04	4.56743375980282
"GO:0004197"	1.71437511600358	12.7264826320248	16.4397736210054	17.5652442420896	6.22217668200146	0.0362789171252075	1e-04	1e-04	3.88266418876396
"GO:0004190"	2.88010360366068	115.35689991123	10.9390242762297	23.6247753653626	5.90100618214999	9.9999999999989e-05	1e-04	9.9999999999989e-05	4.90081770055079
