"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
"GO:0034199"	0.920788151467177	1.18593381549234	0.982302937622228	1.0031896715144	0.675949278336773	0.952093966084014	0.97136775938124	0.998731054708044	0.859660462330195
"GO:0034198"	0.696727071125588	0.82342724627176	0.745065392753821	0.686919968610627	0.939019558216584	0.619224403170483	0.749047669641477	0.699923285930558	0.886079218209463
"GO:0030855"	0.808486686821124	0.707896525896102	0.801491740835361	0.770776612739267	0.824787406790409	0.602798716120587	0.756387441011573	0.771195452935935	0.706673811114587
"GO:0031100"	0.885306467487233	0.937649320069192	0.917667099361077	0.881387612566013	0.951854350358278	0.851634666693551	0.916733216069933	0.904727473346628	0.982215926663951
"GO:0050830"	1.25042356840671	0.578354130261597	1.09626510389083	1.03241763381957	1.2521178669029	1.25524625083985	1.10902531891463	1.23407466962321	0.797053703794516
"GO:0050839"	0.61649089407994	0.605737795609312	0.631913136638238	0.642570635932636	0.634970595536405	0.568503694847509	0.631704129225402	0.601648778850941	0.59826920905071
"GO:0051781"	0.53463696813359	0.54974951258977	0.570380848030507	0.533012379563367	0.601295594025104	0.534554242251318	0.505500390317233	0.511003854984496	0.570935972826217
"GO:0010906"	1.04904086567451	0.970557069660898	0.912831830362478	1.03096847904282	0.767949808416985	1.09535207896152	1.0404151267027	0.985137445879841	0.788889010736492
"GO:0046658"	1.4132212308259	1.39720463156077	1.35540368484932	1.47713433223586	0.993632158354474	1.3886024356752	1.3327809076038	1.44076094664577	1.20024103270916
"GO:0046655"	0.966180488876927	1.19226823804807	0.969373813107781	0.901275451599622	0.883285559847661	1.05750961773857	1.0494360971695	1.03650212655064	1.14486415537296
"GO:0005719"	1.08768497309746	1.02923703397845	1.40355904609417	1.1477494263264	1.16367797964571	0.797012346393688	1.10129550250763	1.08686957154235	1.23871147793059
"GO:0051879"	0.671210051229154	0.786216206389846	0.760492295229529	0.681290092930743	0.887948470837954	0.680280414998737	0.664244688633166	0.692802086593841	0.901987655961994
"GO:0007626"	0.98037906271385	0.971237148224859	0.891851838935608	0.877329627455919	0.974051199294545	0.963568415166852	0.937732118242296	1.0072276537049	0.979980293013082
"GO:0007623"	0.808322113715441	0.712889300585323	0.857731290638894	0.814442945756815	0.859111006292396	0.677269916211069	0.804304886826843	0.802141087091313	0.837322083195756
"GO:0006629"	1.28967688257553	1.08912059393604	1.22642190831792	1.18526028651988	1.25594522770252	1.20987974870264	1.22337397778288	1.2544714273057	1.21079907233957
"GO:0006626"	0.637587429440438	0.702819118990915	0.672366562113367	0.62725693583878	0.810784364829645	0.656807317434839	0.672868916076463	0.664218470658512	0.852727793344084
"GO:0007628"	0.609164290699611	0.55948799551029	0.616933638079658	0.611967427417745	0.642114988415365	0.548623662831042	0.584599931397708	0.604711192904643	0.614766468865212
"GO:0036459"	1.14368665367635	1.03600139336766	1.27708092393194	1.28158451524318	1.0718175909827	1.02526234719877	1.15580766150075	1.12750724122358	1.14478972358465
"GO:0030674"	1.48091995886336	0.953151091507385	1.11989553834918	1.163931544047	1.07694003411552	1.00322534601913	1.39633268422823	1.08295645414709	1.11637196276649
"GO:0030672"	0.699672906794241	0.700203491519173	0.674299258917949	0.647776318288312	0.701687750799359	0.694684965253248	0.677424403152416	0.722743954841634	0.755155312987727
"GO:0030670"	1.25761061316075	1.28948484279236	1.36896802954463	1.31862162694604	1.27764610733819	1.1336513731472	1.29373774929934	1.25652400272771	1.34442980454518
"GO:0048384"	1.04382548164892	0.940137550320501	1.01087198029579	1.12839038823016	1.07002516264952	1.04353485878144	1.00922250836476	0.971947272325093	0.94474182127405
"GO:0000289"	0.586145671824725	0.595504699623364	0.687248349341707	0.600113767070067	0.774716732074937	0.582488960531013	0.604308729208546	0.588924284217893	0.673212845804908
"GO:0000287"	0.555864127984107	0.639530363917052	0.630090331971479	0.570999434501321	0.639800172984756	0.566784131438564	0.545248619751888	0.62716872110858	0.776241311643765
"GO:0045070"	0.591083816213443	0.813361384176049	0.939820331724422	0.73364920420651	0.651044997659565	0.597218584073815	0.609525540150378	0.698745745267212	1.04127018945644
"GO:0000281"	0.996423524987338	0.911653657992118	0.930250961010602	0.93627252950596	0.985257647311013	0.952611714215854	1.0142675670317	0.91081944136555	0.891253314548805
"GO:0055007"	0.568762534620974	0.60505962689476	0.617485883608186	0.543638012618272	0.629338146919466	0.567890313365681	0.579189606150134	0.587415441486317	0.665014192972565
"GO:0006974"	0.409185597905024	0.494985204678574	0.480461570750327	0.418155392272797	0.48900553648241	0.426240662401297	0.415956224827901	0.476980151018509	0.571279146455667
"GO:0048037"	0.981355708821937	0.683265275634514	0.598546434727944	0.725692099622892	1.07406946034699	1.06201013656132	0.983516877907152	0.931583305011119	0.58522415929633
"GO:0043928"	0.896727556870126	0.981080255385911	1.06548373185842	0.969076189392885	1.01527804091273	0.891415156765734	0.938727006252574	0.959598014456302	1.11372215372154
"GO:0006979"	0.523434157329811	0.562067336836208	0.543986184839168	0.518168134698185	0.562303293895429	0.531229708222072	0.51436061006403	0.519080021070638	0.660724596261469
"GO:0004197"	1.21363336568329	1.08631669074442	0.951056256018205	1.18795689181976	0.815842059453172	1.24359797849658	1.21416929259314	1.19928852812502	1.00257034824329
"GO:0004190"	1.26357928130412	1.30162171946637	1.23213013383501	1.27965638345001	1.26921329688498	1.28317103713623	1.26645929549371	1.27156475039381	0.808252940388667
"GO:0018107"	0.970777409078378	0.985485105044009	1.09128377752329	0.979699205587428	1.09678314888184	0.859383347574568	0.949189154555608	0.98941050787848	1.02135236848903
"GO:0018105"	0.486939812909962	0.48611645440259	0.472372670730548	0.462980325515918	0.569194533718343	0.495255343097017	0.521313772522214	0.482031283977588	0.5671415188426
"GO:0018108"	1.48972090821294	1.22548130325389	1.33985301418805	1.33507665562105	1.52039196360424	1.37362211356076	0.763649630700048	1.5066537406452	1.51164718482037
"GO:2000060"	1.37242736343844	1.02342219874962	1.26836932058168	1.36762805288102	1.37347571866325	1.34841923139813	1.11210679886853	1.37450103418322	1.37060815954431
"GO:0045445"	1.20642890123843	1.27312987872566	1.19695205329954	1.17767971923717	1.26387145790098	1.17188856457828	1.24621068955467	1.2072623792461	0.711562026237963
"GO:0045444"	0.598966496174927	0.601736708027657	0.59943109399366	0.591076314632136	0.595295000482121	0.59266014141401	0.578237476397393	0.615332810082823	0.624541339908035
"GO:0070064"	1.30996915023934	1.03111779793939	1.40566222987403	1.15025555909772	1.38973106049189	0.678408032912615	1.26897393839019	1.29775361784624	1.29578367487955
"GO:0070062"	0.560750720123479	0.599529264292984	0.57717205361371	0.533570609733844	0.611855035640754	0.562406249305301	0.545373837023952	0.590846491396933	0.701208262442599
"GO:0051276"	0.806048789292346	1.02197962197521	1.2267320559378	1.22780966483963	0.897324279337672	0.693346109336874	0.960199939904027	0.867088920065886	1.00796254655743
"GO:0051279"	0.775119813466797	0.74150294654583	0.791442569853141	0.765562446742474	0.800851282660906	0.794064367871876	0.825088010571472	0.781927349146136	0.832200411828366
"GO:0007368"	0.662035015798726	0.648402623817534	0.513287124536276	0.556300446318811	0.569645643654594	0.649992635939651	0.674397504585772	0.661413120071915	0.597236866334294
"GO:0071333"	1.24819408346017	1.26455768541263	1.28352100473689	1.2459573925657	1.29843622599867	1.23580816050775	1.27984448234018	1.2743436102181	1.12599293515077
"GO:1901796"	0.988346598432395	1.03452790826815	0.974429781333965	0.967667742103685	1.11098125898582	0.96895210652444	1.00989737027763	0.996288420656093	1.06857069590312
"GO:0071339"	0.927262800091401	1.0192617362873	0.992369487753935	0.925298712893031	1.01886908943149	0.938431269020047	0.900263721762141	1.01093991949443	1.13727524203619
"GO:0030449"	0.870661001081901	0.89698498362257	0.941148378071472	0.886820475165735	1.08396366678388	0.888218712450732	0.827358691569648	0.839379841754998	0.871539756058372
