"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"	"model"
"GO:0030672"	8.72371551198411e-12	5.70015042787344e-06	0.0120409602002407	5.3339830907841e-07	0.0646266175634387	3.56985970113684e-12	6.52254445606586e-09	6.26061033584249e-09	0.923326175892135	"0.923326175892135"	"9"	"OU"
"GO:0030670"	7.30265577621471e-13	0.997231633686383	1.24428323052613e-11	5.91037845409841e-11	2.81271432779085e-13	3.15943668396774e-09	1.90650455070957e-12	2.0176699447021e-06	0.00276634540977081	"0.997231633686383"	"2"	"Chimp-to-anc"
"GO:0048384"	0.000608391758515154	0.00562058995346434	0.000301820200680632	0.000482398517823077	0.0574972814493854	0.0772366257890113	0.00187875844914609	0.00211170204155417	0.85426243184042	"0.85426243184042"	"9"	"OU"
"GO:0000289"	1.49468679098241e-09	3.75346277519553e-06	0.000391449941483876	1.80885756869406e-08	0.0816230123065305	5.74656719121433e-10	1.32932596231909e-08	1.09879840728113e-07	0.917981640958191	"0.917981640958191"	"9"	"OU"
"GO:0000287"	2.72878418165696e-24	9.62279874408939e-12	3.94399957570244e-09	1.45711181943989e-18	0.778433503428463	7.19496652286036e-23	1.42584264075161e-10	2.96106364513446e-20	0.221566492475331	"0.778433503428463"	"5"	"HCGanc-to-anc"
"GO:0045070"	1.12569056905142e-07	0.0148487779713139	0.0271455996285724	3.35322522393697e-06	0.00741959001598065	6.6528732284319e-08	2.53281319029622e-05	3.54395677612957e-06	0.950553627972441	"0.950553627972441"	"9"	"OU"
"GO:0000281"	0.00146309944332451	0.0873754875731809	0.00426857378722	0.00347233045018073	0.000920212422148589	0.0421947523522462	0.0581451361254834	0.00684671171262459	0.795313696133591	"0.795313696133591"	"9"	"OU"
"GO:0055007"	0.000136491958202207	0.00150632072459796	0.369463054684663	0.00420059816034819	0.00305399654288999	5.03197603256505e-05	0.000114988933492865	0.00135021676465336	0.620124012470827	"0.620124012470827"	"9"	"OU"
"GO:0006974"	1.58785205143402e-38	1.88872374837916e-24	3.92392437931163e-20	5.48482481425835e-36	0.173578473309938	2.48173328641592e-35	1.20803132572599e-23	1.32919638070534e-33	0.826421526690062	"0.826421526690062"	"9"	"OU"
"GO:0048037"	2.57117570449684e-13	1.08871297400403e-07	0.933341180202292	0.0666587108100562	2.47871037541442e-13	2.67194156392108e-12	1.94206556336657e-11	2.41918490206725e-12	9.133785728517e-11	"0.933341180202292"	"3"	"HCanc-to-anc"
"GO:0043928"	0.000215308081889088	0.00406233394605675	0.0380607424910925	0.000557550269234731	0.203212882485566	0.000116056428095181	0.000490987860066428	0.00115322142497404	0.752130917013025	"0.752130917013025"	"9"	"OU"
"GO:0006979"	7.1023581732896e-11	2.81659038427121e-08	1.16152799532427e-06	8.43393434302847e-09	2.8800846723329e-07	3.22119656702916e-11	0.999998513732812	2.76503085951367e-11	1.32581594122079e-15	"0.999998513732812"	"7"	"HCGOanc-to-anc"
"GO:0004197"	1.86567686205365e-33	1.87792506654579e-15	6.54660820118836e-15	2.83228331714913e-31	0.99995817630137	1.12725918806872e-32	2.56223593674527e-26	5.09386620319489e-27	4.18236986219459e-05	"0.99995817630137"	"5"	"HCGanc-to-anc"
"GO:0004190"	1.68489753979691e-15	1.44672592281749e-09	0.999999435959216	1.13216160917805e-09	1.47434026606045e-08	4.74164104728138e-14	8.28554813665295e-14	8.1087029155846e-14	5.46718280593404e-07	"0.999999435959216"	"3"	"HCanc-to-anc"
"GO:0018107"	4.01978253565188e-13	2.20404362899566e-06	0.00131811497483046	1.5187954539377e-13	0.000317390703214494	7.42962988176383e-11	3.15826449051169e-10	4.02627862116967e-10	0.998362289485022	"0.998362289485022"	"9"	"OU"
"GO:0018105"	1.95463890650969e-29	1.4492272239604e-08	0.999745720696898	6.1958314877886e-21	4.29624768563546e-19	2.91335242929074e-29	4.65625887283912e-24	3.25472952166462e-19	0.00025426481082924	"0.999745720696898"	"3"	"HCanc-to-anc"
"GO:0018108"	2.15552375159311e-36	1.85662956696295e-33	8.06572534119716e-35	6.13083222689776e-34	1.07772163227522e-36	4.31142963414504e-35	1	1.95988732387408e-25	8.55052708236912e-33	"1"	"7"	"HCGOanc-to-anc"
"GO:2000060"	8.59782791689824e-22	1.0952181222762e-09	2.22772092788189e-15	2.25155445749211e-17	1.36848478537415e-21	2.00793091373139e-19	0.99999999890478	7.2070675759757e-20	2.0527571055269e-21	"0.99999999890478"	"7"	"HCGOanc-to-anc"
"GO:0045445"	2.60665336787849e-08	0.96888815131773	1.06259081581082e-08	7.0341566351449e-08	3.63429554254355e-07	0.0311030696424089	8.70039593578299e-08	5.59978056409575e-06	2.62179177534585e-06	"0.96888815131773"	"2"	"Chimp-to-anc"
"GO:0045444"	1.65615089694569e-19	2.61085775180971e-10	7.56446626053089e-10	1.53843144442971e-18	0.00834542270511535	3.54199910705289e-18	3.31346251257573e-14	1.77920591968743e-15	0.991654576277317	"0.991654576277317"	"9"	"OU"
"GO:0070064"	6.25716289390201e-16	4.80932878218495e-07	6.58782465247483e-16	1.28727673230333e-15	3.974327076154e-15	0.999999458496924	3.17495267161266e-13	2.36843250557234e-13	6.05696370471828e-08	"0.999999458496924"	"6"	"Orang-to-anc"
"GO:0070062"	1.75257642110754e-254	6.25405913873155e-79	1	4.34809511915127e-85	2.56355319858886e-81	8.46678758079716e-255	1.12417418837065e-34	4.54172974970809e-218	5.51103187035609e-121	"1"	"3"	"HCanc-to-anc"
"GO:0051276"	0.00059124816271165	0.01277426308105	0.0272347993788297	0.0023955169848904	0.00861800584762817	0.00122547568596851	0.00191621166607707	0.0030738216291747	0.94217065756367	"0.94217065756367"	"9"	"OU"
"GO:0051279"	0.00280740423485494	0.890141777118442	0.0063904313452167	0.00471702907923237	0.00545968271557121	0.00149956484898736	0.0101596194740276	0.00548050296912221	0.0733439882145458	"0.890141777118442"	"2"	"Chimp-to-anc"
"GO:0007368"	7.64394023931263e-20	2.29583225198964e-08	0.064263191687344	2.68264247891578e-09	2.3371342418125e-10	3.01675001813118e-20	1.91877631786369e-14	2.84428411648903e-15	0.935736782437956	"0.935736782437956"	"9"	"OU"
"GO:0071333"	1.54964799675667e-14	0.992470386882163	4.08130236537814e-14	7.01863012648034e-15	1.63487820852443e-08	4.40467984771573e-05	3.93805821769392e-11	5.04775232715527e-09	0.00748554488338186	"0.992470386882163"	"2"	"Chimp-to-anc"
"GO:1901796"	6.04437241025226e-33	1.1058885469759e-10	1.06359302188544e-16	1.24946078242601e-32	1.02875521954875e-30	2.14498927714113e-17	3.47851007591251e-26	8.14343719799836e-20	0.999999999889411	"0.999999999889411"	"9"	"OU"
"GO:0071339"	2.84190454210463e-06	0.000371920524025901	0.145602019528811	0.00378123436300206	0.0271635825690327	1.9899339903182e-06	5.64774762411007e-06	0.000132740592622487	0.822938022836349	"0.822938022836349"	"9"	"OU"
"GO:0030449"	0.0639940780049351	0.0293099768389688	0.0641782791179263	0.0418586054143891	0.277077883636175	0.0318406215346691	0.439077533827532	0.0293118622304307	0.0233511593949733	"0.439077533827532"	"7"	"HCGOanc-to-anc"
"GO:0035162"	0.0038111893952168	0.0384340150726271	0.0260317701481513	0.00331530472742281	0.16701371251809	0.00281128947215022	0.00596593590416379	0.0110097368753853	0.741607045886793	"0.741607045886793"	"9"	"OU"
"GO:0061418"	2.23417109931285e-08	0.0808597213119567	2.23945101478469e-06	8.41379022537332e-09	8.22066538051842e-09	0.690346831248567	5.35640379575661e-06	5.63292834626093e-06	0.228780179680153	"0.690346831248567"	"6"	"Orang-to-anc"
"GO:0042098"	4.92355688241824e-11	0.0124381027035034	0.681221091919293	1.06235765823938e-07	0.00321503952583611	2.46608900479795e-11	2.51115572550444e-09	5.02497897386938e-09	0.303125652005571	"0.681221091919293"	"3"	"HCanc-to-anc"
"GO:0006361"	8.38928392187521e-19	9.75359477857201e-05	0.183349299737901	1.52544424354283e-11	5.62056861142445e-06	3.29787675971169e-19	2.28121486223029e-14	1.22802810049793e-14	0.816547543730413	"0.816547543730413"	"9"	"OU"
"GO:0006363"	1.84074041069814e-19	0.0127462222346088	0.743947865250283	2.69471490081475e-11	4.72107613334308e-07	8.32923158714036e-20	3.83348994989159e-15	4.019350598212e-15	0.24330544038054	"0.743947865250283"	"3"	"HCanc-to-anc"
"GO:0006362"	2.26665751160138e-21	2.00032332857437e-05	0.327925619509798	0.672054368795107	6.39939935066613e-18	1.30577466582831e-18	1.07618945905538e-17	4.9650688249218e-17	8.46180893759694e-09	"0.672054368795107"	"4"	"Gorilla-to-anc"
"GO:0006364"	1.09660236057855e-38	3.83204202077669e-20	3.22253698729239e-15	2.30153168056503e-22	8.26783355863741e-15	6.3275844926071e-39	2.13265693926777e-35	1.99158851751184e-24	0.999999999999988	"0.999999999999988"	"9"	"OU"
"GO:0006367"	4.47355729760457e-56	2.56152695586297e-13	2.17362757598763e-05	3.11194733706567e-25	6.14404264144421e-23	3.46150892147907e-56	1.40975994626748e-41	6.82307711251308e-39	0.999978263723984	"0.999978263723984"	"9"	"OU"
"GO:0006366"	5.3122459292063e-106	4.99103950850243e-25	3.14140576218843e-38	1.31289382369637e-77	8.54721261235978e-34	1.4586628662051e-101	1.14489553505927e-70	1.12316360038003e-70	1	"1"	"9"	"OU"
"GO:0006369"	2.60876685389546e-08	8.73131403472736e-07	0.000887910267788807	9.40388849707377e-07	0.000141867404458094	9.59759317695895e-09	9.86720926613175e-09	2.52377080178898e-05	0.998943125547011	"0.998943125547011"	"9"	"OU"
"GO:0006368"	5.11940461499394e-32	0.00383182736549146	1.214860761669e-14	2.37170562971465e-25	2.35481123144684e-07	4.90365185340205e-31	2.94328200232915e-23	7.4844698883288e-22	0.996167937153373	"0.996167937153373"	"9"	"OU"
"GO:0016363"	1.45480229056073e-31	7.73971035127446e-12	0.016469828518363	4.20252289589375e-25	3.89728411379881e-16	3.73695803301492e-30	9.76307818178184e-24	1.06234260627133e-22	0.983530171473897	"0.983530171473897"	"9"	"OU"
"GO:0017015"	0.0159404900823044	0.0084163769258948	0.0938865467246347	0.0331888923747915	0.654159306840368	0.00709570739587245	0.174843983426662	0.00668242949642025	0.00578626673305219	"0.654159306840368"	"5"	"HCGanc-to-anc"
"GO:0017016"	1.95948129683684e-09	1.67492745316865e-05	0.000312281242001252	5.80125487442512e-09	0.983270735199594	9.45457585206958e-10	1.57279331903082e-07	1.75819050123336e-08	0.0164000507164423	"0.983270735199594"	"5"	"HCGanc-to-anc"
"GO:0042542"	6.70548575443728e-08	5.53192383388199e-10	6.00829959370768e-05	1.52491325746418e-05	3.16473439192307e-11	0.999924599146372	8.71196204822114e-11	3.20548910743109e-11	9.66244863765244e-10	"0.999924599146372"	"6"	"Orang-to-anc"
"GO:0043154"	0.00488819856913918	0.789699346086274	0.00449274460276486	0.0438026840005306	0.0312889117503134	0.00523751477078079	0.107783482959546	0.011060423285399	0.00174669397525239	"0.789699346086274"	"2"	"Chimp-to-anc"
"GO:0043153"	4.51302520169602e-05	0.0122849293896269	0.00385964885689578	0.000220392603825421	0.000456216340954764	0.00012280458826107	7.64308670137229e-05	0.00187975504387553	0.98105469205753	"0.98105469205753"	"9"	"OU"
"GO:0070888"	7.32924339496117e-05	0.000859516659868985	0.00669976936124342	0.000328044201513549	0.00385172111423028	2.98224356582886e-05	2.88521607437518e-05	0.00330401462732226	0.98482496700547	"0.98482496700547"	"9"	"OU"
"GO:0004857"	3.6628402087032e-22	1.48782863147699e-14	6.6404349195323e-05	4.85394614275165e-20	0.999933595650545	4.00490439007596e-23	2.72691416209905e-20	5.00715543260046e-21	2.44949565922182e-13	"0.999933595650545"	"5"	"HCGanc-to-anc"
"GO:0048738"	2.22798375741008e-12	2.4598028697107e-10	4.39435708517657e-08	2.31037366394657e-13	0.999999950306955	8.27475775102984e-14	4.19356071644694e-12	4.99346162847325e-13	5.49625969560189e-09	"0.999999950306955"	"5"	"HCGanc-to-anc"
"GO:0005102"	3.87539919285187e-91	9.5860087816512e-37	4.62279687694017e-57	1.43107102529508e-91	1.45518922893097e-28	1.59915088391703e-63	1.89256951762638e-71	7.51856311371934e-65	1	"1"	"9"	"OU"
"GO:0005104"	1.30200419225813e-14	5.55568207789385e-09	3.54537458845769e-07	1.74030442479795e-14	0.999974732523762	5.90593523119614e-15	4.2689457036955e-13	3.58014498677054e-13	2.49073822760081e-05	"0.999974732523762"	"5"	"HCGanc-to-anc"
"GO:0042169"	5.53077098311843e-08	0.00760777175055074	0.990558205290924	5.96632811983764e-06	4.2981365333063e-08	4.09857617433429e-08	9.15643882888213e-07	5.65023645917023e-06	0.0018213514752262	"0.990558205290924"	"3"	"HCanc-to-anc"
"GO:0010107"	0.0151775223182804	0.017980483063606	0.00573964597243215	0.00558487199788416	0.00641755142091186	0.175317350864602	0.00558873894590826	0.0689515066175617	0.699242328798813	"0.699242328798813"	"9"	"OU"
"GO:0008203"	1.34102951693274e-05	0.000118894586367869	0.00020780785514106	2.07275527039291e-05	6.02237630706262e-05	1.63798425867555e-05	0.999552351035321	5.29268634887942e-06	4.91238329058965e-06	"0.999552351035321"	"7"	"HCGOanc-to-anc"
"GO:0003887"	9.16957189881111e-09	8.85565544071731e-06	4.69167086436325e-06	3.38479337421291e-09	0.00465300378508571	1.9755473676584e-07	7.73258749964982e-09	7.50899066774254e-06	0.995325722056252	"0.995325722056252"	"9"	"OU"
"GO:0042162"	0.161804822050074	0.0634277779422699	0.126664102904721	0.0961286338861968	0.109702861226827	0.137251511289781	0.167635133077489	0.0780524745588328	0.0593326830638094	"0.167635133077489"	"7"	"HCGOanc-to-anc"
"GO:0001731"	2.84072144959209e-07	0.0125735693825562	0.85641631861524	0.017356109936065	0.000250701415105929	1.27860692022458e-07	3.00859726111301e-05	1.08118375985621e-05	0.113361990907986	"0.85641631861524"	"3"	"HCanc-to-anc"
"GO:0001736"	8.18763544861556e-05	0.0103499127721611	0.071416797609785	0.914557100329506	3.96536909905892e-05	4.74913922085827e-05	0.00188151148026518	0.000141919010227589	0.00148373736036967	"0.914557100329506"	"4"	"Gorilla-to-anc"
"GO:0036151"	0.00309383147668083	0.00178810755155809	0.00118850391173196	0.00182541778701719	0.00282451940172462	0.00903936042611507	0.955483670262768	0.0235917795669787	0.00116480961542495	"0.955483670262768"	"7"	"HCGOanc-to-anc"
"GO:0036152"	0.026910989790548	0.0102990061377082	0.00999618985553163	0.012310533304335	0.0107970663532029	0.0169091139689154	0.687256253117498	0.215662550936341	0.00985829653592	"0.687256253117498"	"7"	"HCGOanc-to-anc"
"GO:0032922"	8.01385767520061e-15	2.72307249266273e-09	1.24364473427768e-08	5.72452158541517e-14	3.83769934086173e-05	1.65922288808729e-13	8.35356342266446e-13	5.99541386076463e-11	0.999961607786051	"0.999961607786051"	"9"	"OU"
"GO:0032924"	2.5785042059931e-10	6.46038255890814e-07	0.000176200958389394	1.88024270552066e-09	0.978222787659624	9.88969542430509e-11	2.8473675822684e-08	2.59769570215817e-09	0.0216003320353693	"0.978222787659624"	"5"	"HCGanc-to-anc"
"GO:0032435"	0.127570439819242	0.047605591604217	0.0616132660654393	0.0474553451037902	0.181866635915893	0.0470336095548561	0.158786730235279	0.196896936851423	0.13117144484986	"0.196896936851423"	"8"	"Monkey-to-anc"
"GO:0032438"	8.02903088084327e-05	0.000869875965128091	0.0666068468940467	2.95391106257643e-05	0.00271414837257428	0.000118058246760778	3.33869911013626e-05	0.00165686473627825	0.927890989374676	"0.927890989374676"	"9"	"OU"
"GO:0016627"	2.16320410672452e-09	4.99894452299178e-05	0.849891121145246	1.66656887976285e-06	0.00580665777644391	8.9919273727033e-10	3.54982204755573e-07	3.97524839463138e-08	0.144250167267115	"0.849891121145246"	"3"	"HCanc-to-anc"
"GO:0043434"	8.82909413534866e-22	1.75484542012072e-12	0.847444219140287	0.152555780857926	7.68021604259236e-22	6.2465117134779e-22	4.54350669225245e-17	5.85695038416184e-19	3.28045478490761e-14	"0.847444219140287"	"3"	"HCanc-to-anc"
"GO:0072659"	6.82129311010217e-21	5.04184868850657e-10	8.93852082212019e-21	4.69747323920459e-20	1.50968579524447e-17	0.999999229412432	4.4774504892339e-14	1.0841050768243e-16	7.70083338638372e-07	"0.999999229412432"	"6"	"Orang-to-anc"
"GO:0043433"	1.62074413547898e-18	4.11810798193397e-12	1.13498461540227e-07	2.74863544801601e-15	0.99667488660983	6.14663798004243e-19	2.14965152605366e-12	1.72385187179574e-16	0.00332499988543818	"0.99667488660983"	"5"	"HCGanc-to-anc"
"GO:0016197"	9.02416648735251e-18	0.00017847907102429	6.50954805313442e-08	8.21201345817391e-18	6.2772722762646e-16	2.62667732724398e-06	1.2109740154594e-14	1.42002609533896e-11	0.999818829141955	"0.999818829141955"	"9"	"OU"
"GO:0016192"	2.21041868520199e-36	2.00509415787948e-15	1.1600624535627e-19	1.47818823924645e-34	2.31722297059894e-09	3.98122891554046e-29	8.0185947393924e-24	6.32036942717899e-27	0.999999997682775	"0.999999997682775"	"9"	"OU"
"GO:0008277"	4.8952042389229e-13	0.962059371330604	1.60038335052009e-10	8.76949178004836e-12	1.62256083101554e-12	8.76573649707733e-09	2.77859125216186e-10	1.29543591597595e-08	0.0379406065005213	"0.962059371330604"	"2"	"Chimp-to-anc"
"GO:0008270"	3.0221871520337e-189	1.03721665309544e-93	3.48696122312618e-37	5.93208449263075e-98	2.16943282703894e-129	1.95093738605645e-181	3.7522742184471e-129	1.44632075210113e-129	1	"1"	"9"	"OU"
"GO:0042391"	2.77573820524809e-14	4.93967961936146e-11	1.67351557312962e-05	1.1586073329023e-14	0.99998283371153	5.08878442022525e-14	4.94689007446066e-09	2.25158992274427e-14	4.26136338617238e-07	"0.99998283371153"	"5"	"HCGanc-to-anc"
"GO:0042393"	1.09817604101909e-15	4.25811133873242e-11	6.71441443813452e-07	5.53138918699995e-11	1.10875805919303e-07	9.29737989195148e-16	4.83673799167612e-13	9.36966537340452e-13	0.999999217583433	"0.999999217583433"	"9"	"OU"
"GO:0071108"	1.44396838838016e-09	2.75918456137937e-05	0.00858933996263936	2.66611959053546e-08	0.0359512552812395	7.32967173217313e-10	1.97343304715194e-08	1.05626395962563e-07	0.955431658711649	"0.955431658711649"	"9"	"OU"
"GO:2000811"	0.000424546652857109	0.00103589239148027	0.00522467207912269	0.000219375285555399	0.685144217935536	0.000159867295897525	0.000160755655372267	0.0018941165510755	0.305736556153103	"0.685144217935536"	"5"	"HCGanc-to-anc"
"GO:0003674"	1.10271153092605e-106	6.05088880478681e-41	4.28704395077158e-34	5.28857358786392e-99	4.26243376388127e-15	6.51537981568739e-98	6.27771195303731e-73	1.46398601353714e-77	0.999999999999996	"0.999999999999996"	"9"	"OU"
"GO:0003676"	2.09506821514237e-52	2.42074990110246e-46	1.40444905945345e-28	2.01089280242e-45	1	1.28733271676837e-52	1.33948733052555e-33	8.15542704145236e-53	4.16631562255877e-32	"1"	"5"	"HCGanc-to-anc"
"GO:0003677"	7.06167051645356e-63	3.7437847084374e-60	1.36513045777125e-40	3.56572042791051e-60	0.991719827751303	5.81988645811079e-63	2.1691048415833e-56	7.40174672436898e-43	0.00828017224869708	"0.991719827751303"	"5"	"HCGanc-to-anc"
"GO:0003678"	7.22409180151144e-07	0.00170200026427334	0.278981475563941	0.00118402253381256	0.0291924746853776	3.18800664118316e-07	1.97450562547626e-05	2.90868511241283e-05	0.688890153835372	"0.688890153835372"	"9"	"OU"
"GO:0048701"	7.88326630444429e-09	0.0169146459855013	0.904991583340113	3.88155963477056e-08	1.40129389937478e-07	5.30717316538992e-06	9.11536134075928e-08	2.88369733533401e-07	0.078087897149621	"0.904991583340113"	"3"	"HCanc-to-anc"
"GO:0030877"	0.00013517158110211	0.0559377825510812	0.00117593146935309	4.98384466345555e-05	0.844522782484731	0.00013065223404415	0.000165591113793951	0.00074319381472488	0.0971390563045349	"0.844522782484731"	"5"	"HCGanc-to-anc"
"GO:0030879"	0.219271302059999	0.0821300985540144	0.119607171647412	0.114348656905376	0.0848992057197901	0.0867551930294433	0.123422646424574	0.0890125495741333	0.0805531760852571	"0.219271302059999"	"1"	"Human-to-anc"
"GO:0048709"	0.00179030588685946	0.539434080223684	0.0482590545944778	0.0121973930433126	0.0638647765829783	0.00112193107305125	0.182186330674846	0.00399707860582893	0.147149049314962	"0.539434080223684"	"2"	"Chimp-to-anc"
"GO:0097150"	3.18550402263349e-08	1.75643668924135e-05	3.56503732339117e-06	1.32205546875337e-08	0.9204790045799	1.00285414071345e-06	5.83564057618083e-06	1.85086225258974e-07	0.0794927973593476	"0.9204790045799"	"5"	"HCGanc-to-anc"
"GO:0007190"	6.93000938024875e-10	0.179326381943186	0.779708150325044	2.64443162789973e-10	8.6311371154353e-08	3.60981150192544e-07	2.40844452345653e-08	1.31589076834464e-07	0.0409648638082817	"0.779708150325044"	"3"	"HCanc-to-anc"
"GO:0007193"	1.34827301177597e-19	0.999833646229968	0.000148660853271044	1.76788484999146e-05	1.65312980887825e-16	7.14333372087028e-20	5.87764964562247e-15	1.57732782691962e-15	1.40682537502388e-08	"0.999833646229968"	"2"	"Chimp-to-anc"
"GO:0010923"	6.72432750967786e-10	0.000137926048914575	0.940738660400547	0.0368733749969213	1.24280957973531e-09	3.30666156649393e-10	1.86273359941444e-06	1.63499393437079e-07	0.0222480100747155	"0.940738660400547"	"3"	"HCanc-to-anc"
"GO:0046677"	0.00364837678023945	0.00199461854522855	0.00171839606208887	0.00134584293540234	0.0571831381644402	0.00554304761032821	0.905391059332892	0.0218455299962632	0.00132999057311763	"0.905391059332892"	"7"	"HCGOanc-to-anc"
"GO:0046676"	0.00261666281858909	0.102570946745363	0.0147201166616381	0.011148481152538	0.00303758016871113	0.0048436940157381	0.0229317121428099	0.00924808353771676	0.828882722756896	"0.828882722756896"	"9"	"OU"
"GO:0005737"	0	4.62688517231867e-246	4.5075004472501e-124	9.51874833427831e-300	1	0	2.93821928699843e-101	0	1.50916712245091e-121	"1"	"5"	"HCGanc-to-anc"
"GO:0002102"	3.63234775539601e-07	6.04408808276159e-06	0.0188535997008239	0.981008662668144	2.78942195854765e-06	1.0396237082548e-05	0.000109786705019284	2.85165711327569e-07	8.07277840178719e-06	"0.981008662668144"	"4"	"Gorilla-to-anc"
"GO:0005730"	6.53284336123548e-100	8.99721970665017e-63	2.2830060767848e-37	3.25874493036081e-67	1.78254982228228e-56	4.64015714815628e-94	1.32028937637796e-80	3.89843937771763e-72	1	"1"	"9"	"OU"
"GO:0005739"	5.18343211074114e-39	1.60748107120029e-32	1.41296920455973e-38	1.78565260929374e-37	0.0963820489750581	3.1925895622521e-39	9.97032606229055e-25	0.903617951024942	1.3402664415536e-39	"0.903617951024942"	"8"	"Monkey-to-anc"
"GO:0006646"	0.0025806358057817	0.0465925095410206	0.00857369907056929	0.00105793317254223	0.00604692090639	0.396837091301996	0.0381683823205491	0.00464386677127499	0.495498961109876	"0.495498961109876"	"9"	"OU"
