"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"max"	"maxcol"	"model"
"GO:0006979"	8.93920262002979e-44	1.53256916638587e-07	0.999999846206941	6.68663169596604e-14	1.16773180143887e-24	6.22498996877152e-43	1.40930688426656e-32	3.04972810691756e-32	5.36075567472506e-10	"0.999999846206941"	"3"	"HCanc-to-anc"
"GO:0004197"	1.83820116298527e-08	8.89808466684068e-05	3.68735863446497e-08	1.05206797129295e-07	0.0852282349155981	0.903244526199649	9.75857675234502e-05	4.53485109285064e-07	0.0113400583230566	"0.903244526199649"	"6"	"Orang-to-anc"
"GO:0004190"	1.18951386607746e-10	0.00628614108212702	0.709877770297291	0.283835359493034	4.41649409045584e-11	9.99328105285723e-11	4.87583011234258e-09	5.47641103061145e-09	7.18512258408208e-07	"0.709877770297291"	"3"	"HCanc-to-anc"
"GO:0004198"	0.18277741139235	0.0710202922190802	0.16854971808281	0.0945270850290578	0.203747814897224	0.067259652035785	0.0677962780463925	0.077518918727996	0.0668028295693047	"0.203747814897224"	"5"	"HCGanc-to-anc"
"GO:0018107"	5.6842482889936e-05	0.00219318359912198	0.00214720622396175	2.84430639759725e-05	0.942215199939994	2.82466575729189e-05	2.61726886376584e-05	0.00120985092128338	0.0520948544225622	"0.942215199939994"	"5"	"HCGanc-to-anc"
"GO:0018105"	1.11127568742606e-25	2.61814794426722e-16	7.25004553734274e-16	2.24028665873515e-24	0.99999992477491	3.01362723118208e-25	4.10047062764016e-26	3.94919742884722e-16	7.52250884194761e-08	"0.99999992477491"	"5"	"HCGanc-to-anc"
"GO:0018108"	3.15328712896588e-16	1.76717835580407e-15	1.58116033133996e-15	1.25397674838075e-16	4.12310483477299e-07	3.03525006979501e-14	2.84177670860597e-05	0.999960776935412	1.03929869841066e-05	"0.999960776935412"	"8"	"Monkey-to-anc"
"GO:2000060"	8.34978758164426e-09	0.0643490427573544	7.93196723165708e-07	6.56012022264463e-08	2.76059760131253e-08	1.25612742374499e-05	0.935637494330377	3.81788620707523e-09	3.06645633870748e-09	"0.935637494330377"	"7"	"HCGOanc-to-anc"
"GO:0045445"	0.00724324094684901	0.0166337208757377	0.00275753592462566	0.00280805606966776	0.00998024041286235	0.0977375499535182	0.857496802955045	0.00270124107147979	0.00264161179021495	"0.857496802955045"	"7"	"HCGOanc-to-anc"
"GO:0045444"	1.61963775272201e-10	0.000112251880604227	0.167006798133066	0.000183362674889305	3.80385049736744e-07	7.70865162487186e-11	1.22992285946185e-09	7.97299147526599e-07	0.83269640815827	"0.83269640815827"	"9"	"OU"
"GO:0070064"	4.16579797591542e-07	4.47820707245795e-05	0.10615912800848	1.74718473693167e-06	0.893367738572948	1.72729348710145e-07	0.000177778785615866	2.49761634291111e-07	0.000247986306714361	"0.893367738572948"	"5"	"HCGanc-to-anc"
"GO:0070063"	0.00135419724849312	0.201035380299036	0.00457021056811782	0.00172787494844375	0.000971107098397393	0.0315147215160991	0.00483595533650433	0.0142115313912857	0.739779021593623	"0.739779021593623"	"9"	"OU"
"GO:0070062"	0	1.67331108417183e-224	1	1.19533018954049e-201	2.351628409217e-95	0	0	8.75953185737283e-309	3.99029691042163e-17	"1"	"3"	"HCanc-to-anc"
"GO:0051276"	4.28779535009899e-05	0.00213451254072637	0.988930312795421	0.000334905430654537	0.000161084588135612	1.61738831052793e-05	3.34494639336658e-05	0.000496917377770071	0.00784976596675226	"0.988930312795421"	"3"	"HCanc-to-anc"
"GO:0051279"	5.32808906309355e-05	0.00925055652508953	0.000166906316014489	2.24986850159786e-05	0.217205973116172	6.11547087768681e-05	2.25455439569196e-05	0.00223467358539086	0.770982410628952	"0.770982410628952"	"9"	"OU"
"GO:0007368"	3.7583170660569e-09	8.25501377821267e-05	0.961946294142644	0.0349627608806321	7.58245183743295e-08	2.43411871228736e-09	9.78594810310254e-09	9.13807686203553e-06	0.00299916495917714	"0.961946294142644"	"3"	"HCanc-to-anc"
"GO:0071333"	3.77750563874281e-05	1.46805592225064e-05	7.16609869609557e-05	1.44142455415193e-05	0.998356078767623	6.601713961879e-05	0.00135976606897677	7.95922556200038e-05	1.49200494396203e-08	"0.998356078767623"	"5"	"HCGanc-to-anc"
"GO:1901796"	5.24095362600633e-23	8.38670750381199e-12	9.12369552763683e-07	4.85917486427639e-23	8.31750414016843e-23	1.06001437357092e-19	2.04025601672839e-23	5.00142470356704e-10	0.999999087121918	"0.999999087121918"	"9"	"OU"
"GO:0071339"	0.0886929384070064	0.0335356274489506	0.0349457537573014	0.034905562140871	0.145400766944127	0.0332139268305141	0.465429578729623	0.136286010568522	0.0275898351730846	"0.465429578729623"	"7"	"HCGOanc-to-anc"
"GO:0030449"	2.43447943206724e-06	0.000228785798446423	0.000918964729737904	9.89795256041984e-07	0.952242016518979	9.06077013900964e-07	9.15121759945052e-07	5.69788036667247e-05	0.0465480086757078	"0.952242016518979"	"5"	"HCGanc-to-anc"
"GO:0061418"	1.11463372840612e-07	0.00279112019244342	0.92408362591654	5.92286830051236e-08	1.42928357873866e-07	3.15588667039859e-05	2.51729383244547e-07	2.34269823996484e-05	0.0730697026921161	"0.92408362591654"	"3"	"HCanc-to-anc"
"GO:0042098"	0.000193474282930571	0.000641127372455403	0.00234973524414727	0.000269024726918009	0.530429308898422	0.000307274259024892	0.000127444481701089	0.0104564755400644	0.455226135194337	"0.530429308898422"	"5"	"HCGanc-to-anc"
"GO:0006361"	5.19518420991764e-06	0.845023696266965	0.0154912418624014	3.67150671775207e-05	0.000110039115809734	2.21330791630568e-06	2.74484738847353e-06	0.00405626454628262	0.135271889801849	"0.845023696266965"	"2"	"Chimp-to-anc"
"GO:0006363"	5.93070602651621e-06	0.987231373138404	0.000119484599738533	5.94963280384184e-06	8.00679523841117e-06	2.6669747976776e-06	2.23516990494931e-06	0.00787434621918595	0.00475000676389993	"0.987231373138404"	"2"	"Chimp-to-anc"
"GO:0006362"	2.44055840809643e-05	0.973540160121359	0.000149411800634834	1.98567846480736e-05	1.27502676885791e-05	1.08734928332807e-05	1.00371707225567e-05	0.0206257471174283	0.00560675766060491	"0.973540160121359"	"2"	"Chimp-to-anc"
"GO:0006364"	3.89260346322753e-51	1.86699876369302e-25	0.99999999999842	1.58004856470281e-12	5.55453109553012e-43	1.65851208029314e-49	9.43971846666865e-41	3.9253694528946e-39	3.31422505553048e-21	"0.99999999999842"	"3"	"HCanc-to-anc"
"GO:0006367"	8.59904797443466e-15	2.30547990336538e-06	0.0953118928854228	1.06947176571906e-13	0.903370340623893	5.3140520026231e-15	1.12197707085013e-12	9.05545001986663e-10	0.00131546010399281	"0.903370340623893"	"5"	"HCGanc-to-anc"
"GO:0006366"	1.25059173382476e-45	4.28652519441343e-27	4.28908379993425e-13	1.28350056632852e-38	0.999783523339306	5.42749104324232e-46	1.07254823898296e-41	5.0513088568566e-31	0.000216476660265561	"0.999783523339306"	"5"	"HCGanc-to-anc"
"GO:0006369"	2.16452257653348e-14	4.77022037266074e-09	0.294128308442056	1.02928851482877e-09	0.216095133752496	2.51609032367935e-14	2.78291970112333e-11	5.5001746286936e-12	0.489776551972564	"0.489776551972564"	"9"	"OU"
"GO:0006368"	1.19180079008313e-05	0.000234775206401749	0.0466186018476755	6.59284507968445e-06	0.917693131852804	4.71135305440886e-06	1.03524324342625e-05	5.99525528169258e-05	0.0353599639018323	"0.917693131852804"	"5"	"HCGanc-to-anc"
"GO:0016363"	7.87537830847936e-32	3.34648344359822e-15	2.65022479773642e-06	2.21768004801918e-21	5.06268188139022e-07	1.49526011490921e-31	5.41758717159561e-30	4.74806877133441e-22	0.999996843507011	"0.999996843507011"	"9"	"OU"
"GO:0017015"	5.95779466698903e-07	0.00754794504158023	0.413473319468792	0.257979121090548	1.69160185680438e-06	4.64817415796199e-07	3.50800607983234e-06	3.57266697907756e-05	0.32095762752447	"0.413473319468792"	"3"	"HCanc-to-anc"
"GO:0017016"	1.42045563225453e-05	0.000747224054328464	0.0606782373985021	1.86932793189435e-05	0.616014771695356	6.0562824027417e-06	2.07731660433401e-05	0.000116192249258791	0.322383847318467	"0.616014771695356"	"5"	"HCGanc-to-anc"
"GO:0042542"	1.2203366764365e-16	5.00364054328321e-10	0.0404022537793507	0.95959771515462	3.70518256996947e-14	5.93028738844648e-15	1.50153315912311e-14	6.43195835577072e-13	3.05649645368746e-08	"0.95959771515462"	"4"	"Gorilla-to-anc"
"GO:0043154"	1.6379113262801e-14	0.999999783989403	4.35798761526096e-13	8.98959157112009e-15	6.13599103236509e-08	6.62706856062513e-08	6.42768366215651e-08	2.25761216995125e-10	2.38769416711543e-08	"0.999999783989403"	"2"	"Chimp-to-anc"
"GO:0043153"	2.49609391095891e-05	2.57647766657071e-05	9.1900195616126e-06	9.31491283063286e-06	1.23024423438197e-05	0.000107790710308033	0.999480877659722	0.00031831274340201	1.14857960566947e-05	"0.999480877659722"	"7"	"HCGOanc-to-anc"
"GO:0070888"	0.000346925635698027	0.000138604696500833	0.000128914454486125	0.000135752474277791	0.000492782132704392	0.000252377135865787	0.974945308966978	0.0227064876068112	0.000852846896677486	"0.974945308966978"	"7"	"HCGOanc-to-anc"
"GO:0004857"	6.25471765023871e-05	0.00113150695950885	0.107325032424998	0.00475597709380743	0.498834229581947	6.44408080778983e-05	0.000116234326135594	0.000341909549667954	0.387368122079355	"0.498834229581947"	"5"	"HCGanc-to-anc"
"GO:0005452"	0.126346323499495	0.0501434659568738	0.124211845230089	0.0686636642989334	0.394007048838581	0.0915763048273595	0.0527891980962138	0.0638491623363438	0.0284129869161109	"0.394007048838581"	"5"	"HCGanc-to-anc"
"GO:0005102"	2.80791058454546e-102	1.46109488909761e-43	1	1.96209480897021e-31	5.59779406787476e-86	1.37451807541829e-101	1.33285600205926e-79	1.97302815033754e-76	6.60386867480912e-47	"1"	"3"	"HCanc-to-anc"
"GO:0005104"	4.8310242393477e-06	0.201077858214826	0.236033391659679	1.56257802234298e-05	0.278578078534201	1.90505878992711e-06	4.49630751904281e-06	0.000127044487094237	0.284156768933428	"0.284156768933428"	"9"	"OU"
"GO:0042169"	7.11747857274085e-13	8.96198961386369e-08	0.659341722253608	0.000132480602265525	6.59668715522883e-06	3.37972154446998e-09	3.92648024064791e-12	6.2959361084848e-10	0.340519106823121	"0.659341722253608"	"3"	"HCanc-to-anc"
"GO:0010107"	7.23376668531614e-06	0.000632594985897983	2.67754169217906e-06	2.93104663266812e-05	0.000176951080454363	0.882138178169279	6.97404323723459e-06	0.000359835134654749	0.116646244811773	"0.882138178169279"	"6"	"Orang-to-anc"
"GO:0008203"	3.91067316376153e-47	5.17873773861475e-25	0.999999999901643	9.83568309877335e-11	3.71758598510349e-37	1.92282365525188e-39	1.50321937849238e-39	3.60324265722066e-41	2.46133063384096e-23	"0.999999999901643"	"3"	"HCanc-to-anc"
"GO:0003887"	0.043274797438319	0.0231134904527492	0.0372461582296465	0.0180184183032634	0.150398300877282	0.016463916607586	0.0316428759155312	0.161779112074151	0.518062930101472	"0.518062930101472"	"9"	"OU"
"GO:0042162"	0.00508638026928109	0.0304042831329309	0.0747632243344468	0.00187929252237178	0.00224515734973245	0.00943734877987686	0.122062598278633	0.00223314012632867	0.751888575206398	"0.751888575206398"	"9"	"OU"
"GO:0001731"	0.000120705245670815	0.00219152376952275	0.0146628786388695	7.68827203573249e-05	0.978794754102912	5.21373172232359e-05	0.000219742127796188	0.000144718679649389	0.00373665739799867	"0.978794754102912"	"5"	"HCGanc-to-anc"
"GO:0001736"	2.82897291090537e-06	0.000215287581690074	0.0047285444334622	1.72369085013145e-05	0.837004204462794	6.65216250416909e-06	1.11272345276154e-06	6.75576670508293e-05	0.157956575087634	"0.837004204462794"	"5"	"HCGanc-to-anc"
"GO:0036151"	0.0283001261491265	0.0148608318250848	0.0146968460320509	0.0133358440643812	0.843758046153994	0.0204929837727073	0.0180293217100359	0.0112770252359681	0.035248975056651	"0.843758046153994"	"5"	"HCGanc-to-anc"
"GO:0036152"	0.0207884987256127	0.0209548443882663	0.0191759820879245	0.00962561596899804	0.162494225644878	0.0103423181213998	0.0081115054192992	0.118179541837756	0.630327467805865	"0.630327467805865"	"9"	"OU"
"GO:0032433"	9.63503957767138e-05	0.0155782953015851	0.348298242338782	0.121035472684516	0.000767180541555639	4.21366232279802e-05	0.00066718629165884	0.000623660021153155	0.512891475801745	"0.512891475801745"	"9"	"OU"
"GO:0032922"	4.49849956512446e-06	9.63436503204528e-06	4.67139072265207e-05	2.38606330794857e-06	0.506454513931832	1.66334183380152e-06	7.86456745267327e-06	0.00256179928769962	0.490910926036051	"0.506454513931832"	"5"	"HCGanc-to-anc"
"GO:0032924"	3.84845105389528e-05	0.000133316253127152	0.0302406906727147	8.48362165132898e-05	0.866968512069051	2.01854909038159e-05	2.87820688433034e-05	9.71204625743654e-05	0.102388072255734	"0.866968512069051"	"5"	"HCGanc-to-anc"
"GO:0032435"	8.74238995422401e-05	0.00144979803098162	0.049495285558044	8.95136923243226e-05	0.825198007875206	4.48313096757814e-05	8.06321836145969e-05	0.00112790687748664	0.122426600573125	"0.825198007875206"	"5"	"HCGanc-to-anc"
"GO:0032438"	0.0459133457490572	0.0847101000353616	0.0770611489194123	0.0328173498692765	0.33887324404989	0.020149014480935	0.0179605045392366	0.229954927490256	0.152560364866575	"0.33887324404989"	"5"	"HCGanc-to-anc"
"GO:0016627"	0.0001199232218699	0.00673611325015702	0.00450519205337182	4.83355355149709e-05	0.00225599869341598	0.000930064510589351	9.62393432288788e-05	0.0038021269172501	0.981506006474602	"0.981506006474602"	"9"	"OU"
"GO:0043434"	8.61946905265461e-06	0.0406723350940976	0.305776349439087	0.0165878313266645	1.71990692404294e-05	3.69792006345119e-06	8.31674117028434e-05	0.00144869186975341	0.635402108400338	"0.635402108400338"	"9"	"OU"
"GO:0072659"	5.43986693555802e-28	2.2572663823917e-16	2.0792798051804e-09	2.17116924707268e-24	0.999999940058376	2.22656758811671e-28	6.42824244927143e-22	2.06067003919412e-24	5.78623440427289e-08	"0.999999940058376"	"5"	"HCGanc-to-anc"
"GO:0043433"	3.71388156016868e-11	4.95915434478211e-08	2.14398673116829e-05	4.58370103531562e-11	0.249190752680081	2.3294858191103e-10	2.3225912246402e-11	5.15560257686138e-08	0.750787705965887	"0.750787705965887"	"9"	"OU"
"GO:0016197"	6.05019660424493e-24	2.94622149584164e-07	0.999999697545774	1.08570235962e-23	2.30241741428001e-24	2.83505541922664e-19	7.4783251739692e-22	1.29503881092513e-17	7.83207665921824e-09	"0.999999697545774"	"3"	"HCanc-to-anc"
"GO:0016192"	3.31704999848884e-31	1.57067919817837e-15	6.61300379176018e-11	2.68003367121392e-21	6.43465731687823e-11	1.38924163432385e-31	1.87361682710491e-29	2.64378536296915e-19	0.999999999869522	"0.999999999869522"	"9"	"OU"
"GO:0008277"	1.72164787995662e-13	9.72713016317877e-08	3.29512994547925e-07	6.44687800045232e-14	0.515646356170786	1.56478735759249e-11	8.7427105290673e-12	1.63112456644283e-10	0.484353216857178	"0.515646356170786"	"5"	"HCGanc-to-anc"
"GO:0070509"	0.117263908883601	0.132484199581099	0.0548961954845449	0.0439713875943445	0.127235171048765	0.246661742883699	0.179451321484581	0.0549366207409963	0.0430994522983696	"0.246661742883699"	"6"	"Orang-to-anc"
"GO:0008270"	5.99608071882265e-92	4.2663626285125e-51	3.62282106460304e-47	1.49423560338891e-85	1	3.81208153269884e-82	1.87119981734787e-72	2.81022203684211e-68	2.77800008182525e-30	"1"	"5"	"HCGanc-to-anc"
"GO:0042391"	1.88817063152329e-12	1.02861620081089e-05	4.27898012617193e-05	5.91929561804728e-11	0.875259128306564	1.60189024339296e-12	8.90570164412993e-13	4.21389245259808e-07	0.124687374277348	"0.875259128306564"	"5"	"HCGanc-to-anc"
"GO:0042393"	6.65841860743936e-15	1.21348002254962e-07	0.99920404249959	0.000786439179861837	8.98655359500989e-06	2.40472110279283e-14	4.09595474542913e-07	4.02460181817078e-13	8.23043020590035e-10	"0.99920404249959"	"3"	"HCanc-to-anc"
"GO:0071108"	0.162574320330206	0.0716340770168644	0.0602846826644107	0.0733798074924748	0.28293796832604	0.060401739108552	0.165230170455463	0.0638013046114839	0.0597559299945058	"0.28293796832604"	"5"	"HCGanc-to-anc"
"GO:2000811"	0.00511473177809314	0.367237354191869	0.00733234481874772	0.00211518065409805	0.0159412168577086	0.138142001557238	0.0102059659580501	0.0451027632190804	0.408808440965114	"0.408808440965114"	"9"	"OU"
"GO:0003674"	2.72299223971276e-70	1.55507117958951e-48	1.50224319830891e-28	2.74677681478411e-58	0.999999999999999	1.83610724379699e-70	9.23766369148058e-65	8.22787771071078e-52	1.02339963861866e-15	"0.999999999999999"	"5"	"HCGanc-to-anc"
"GO:0003676"	2.26724394120623e-76	8.6426149971808e-58	3.49494883510648e-40	1.49764440354202e-72	1	9.87490230088012e-77	9.25378153909726e-57	7.82442438020817e-73	3.04409686174761e-47	"1"	"5"	"HCGanc-to-anc"
"GO:0003677"	1.3404905743023e-122	2.32989536502883e-79	2.60586934375154e-60	7.20211119970983e-111	0.999999997512373	7.89288743523095e-122	3.6034753539771e-121	1.2933268484149e-69	2.48762715952808e-09	"0.999999997512373"	"5"	"HCGanc-to-anc"
"GO:0003678"	1.93941427100673e-07	0.000468169687422172	0.998574273138084	0.00084615971807482	3.16844408961153e-06	1.14408147507581e-07	1.01578866586342e-06	7.93643300478092e-06	9.89684410845866e-05	"0.998574273138084"	"3"	"HCanc-to-anc"
"GO:0048701"	1.559431200585e-15	7.09464656661605e-09	0.999980016529244	1.99763745955066e-05	5.9447424147506e-16	2.19144343842535e-15	8.74229783658413e-13	1.10678766615587e-13	5.24391863929866e-13	"0.999980016529244"	"3"	"HCanc-to-anc"
"GO:0030877"	1.0958922157681e-05	0.00895551047283034	0.239196587159627	0.00061331049799984	0.00484579950099185	4.20548812377554e-06	0.000112573441009228	0.000181343829809417	0.746079710687451	"0.746079710687451"	"9"	"OU"
"GO:0030879"	0.00253118723160625	0.02638911807451	0.474944208736642	0.0992507381836296	0.0511462356123867	0.00377014952599355	0.00187267400764527	0.00749867602210944	0.332597012605477	"0.474944208736642"	"3"	"HCanc-to-anc"
"GO:0048709"	2.00358095942812e-19	2.50155601398995e-06	0.160989333288915	0.839008165154265	1.66878271763398e-19	1.14265082107956e-18	6.03909586464739e-17	1.85186796583446e-16	8.0492442251006e-13	"0.839008165154265"	"4"	"Gorilla-to-anc"
"GO:0097150"	5.06866363111678e-05	0.2179160902563	0.0170741084038331	0.000126420968335393	0.0178283648926765	3.17803000004302e-05	0.000157833338631777	0.00228933288089808	0.744525382323014	"0.744525382323014"	"9"	"OU"
"GO:0007190"	1.81185088492177e-07	6.07882996719186e-06	0.257233307052631	0.363176753585726	0.000205709571341456	0.000248118460073537	9.12438752931569e-08	3.29855048217628e-05	0.379096774566476	"0.379096774566476"	"9"	"OU"
"GO:0007193"	4.1254098202978e-25	6.53112301255921e-11	1.00888826589586e-05	0.99998991105203	2.79511833606741e-24	1.28438180892545e-19	1.93058196267887e-23	2.71349775494538e-20	5.62194089417142e-18	"0.99998991105203"	"4"	"Gorilla-to-anc"
"GO:0007194"	0.00111098864918709	0.00348234374028934	0.186633479589523	0.00160830602259789	0.59679414463874	0.00639778324105589	0.000589993240057184	0.0121376939016674	0.191245266976883	"0.59679414463874"	"5"	"HCGanc-to-anc"
"GO:0010923"	1.32069198287537e-12	0.000755017871406669	0.148716637988387	3.03971017143883e-10	0.000484629591587519	7.01698216803609e-13	2.08390742862538e-11	1.27323389431495e-08	0.850043701489447	"0.850043701489447"	"9"	"OU"
"GO:0046677"	2.25933452887235e-12	7.8048764304685e-10	1.54410824672531e-07	1.30170454554249e-12	0.9977543221997	1.7181149864687e-12	2.28839105367002e-12	3.66198020887064e-10	0.00224552223522175	"0.9977543221997"	"5"	"HCGanc-to-anc"
