"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"
"GO:0034199"	3.49844394935935	1.62278123618302	2.62445406860607	12.2166699008442	2.63475674272903	9.03327082341487	14.1792912373742	13.2827190762381	128.537834735189
"GO:0034198"	1.88079737853312	1.26188060519644	3.56124461039313	3.47594254151736	3.61145093005122	1.96921869266674	3.99294207056872	4.02912742261903	7.18204761751201
"GO:0030855"	8.06336409493693	48.3598359773034	43.9051945494108	63.7547056843529	32.213019139006	63.2956544033679	66.1155205291526	80.3782415956846	853.564691016443
"GO:0031100"	7.21886601548575	5.79115331330126	8.70882279040856	27.1215778854418	11.2787116384571	50.7343255495472	53.1208629266922	47.9573817520311	1000
"GO:0050830"	17.4203717726201	282.65004521235	231.336204015275	302.898540669904	142.87879568747	322.764212729925	222.156925801318	375.615088665189	304.134905149743
"GO:0050839"	187.152322745564	1000	1000	1000	1000	1000	1000	1000	1000
"GO:0051781"	19.3094041210554	462.545035401033	424.954056394047	432.545527164084	306.834301343997	332.229248472111	402.367177090854	283.625763509547	373.78397914242
"GO:0010906"	29.6802670400908	276.958020889854	160.245716215308	557.229056342748	163.472252031953	879.922305907108	1000	952.987409092803	1000
"GO:0046658"	5.44046925086587	43.5970005494446	32.4255385144127	32.591059339738	19.2110465637598	31.5987447183047	13.1582821867834	29.9158934805933	76.0340890174006
"GO:0046655"	23.1761740662949	516.996210570453	545.764298578765	514.090162152105	588.013277946917	469.285015361371	707.277064717482	455.178756475921	537.669213238828
"GO:0005719"	3.28835163007017	0.607310670866235	2.27652119711596	2.80914068935252	6.510690772998	11.0143874070476	12.3638288606981	11.283794348694	733.372938105043
"GO:0051879"	2.38670305351503	2.74136512036995	2.69443939014267	5.73084317486836	1.50861621975404	4.72252794026244	7.08894464358062	6.64181188225183	33.5068227430266
"GO:0007626"	7.70787598701364	11.4710886721279	33.2739851940428	54.7558931393842	35.2836475448925	11.6448524022155	65.4193165048229	62.1868257630473	298.613187025875
"GO:0007623"	3.08982012062046	7.24729045345355	6.90544698082123	9.54831784470778	5.46568005940658	8.62667740117456	9.61955829115588	12.1872020666402	102.219241188816
"GO:0006629"	95.9228148557135	203.403938774991	338.088507540359	966.566044988433	1000	1000	1000	852.583437667284	1000
"GO:0006626"	4.0817318998922	10.7866704295713	10.8976277432646	15.5547624662958	13.7786762710258	15.8554299409249	19.7336312997523	21.2161145470191	249.753714657702
"GO:0007628"	0.241165069754004	0.0452665939751087	0.0382144229806217	0.0444775696232566	0.0429193261717574	0.0563317871552099	0.0613811513225635	0.0613479783131765	0.81289838873438
"GO:0036459"	0.762720113761123	0.365552773315608	0.417904437382802	0.531792429090017	0.3604583412725	0.514693844506588	0.592391453797344	0.607401021050205	0.582996109680269
"GO:0030674"	150.845092810223	1000	1000	1000	1000	1000	1000	1000	1000
"GO:0030672"	1.85703241994611	3.45534151130829	3.46489138912675	3.4705237807721	3.44268144549048	2.71922827708342	4.32825183709708	2.69067206284853	3.45361601639948
"GO:0030670"	11.0973891247426	6.46332109889734	72.5214214541538	89.355843056207	66.0361402906903	99.7053591885953	137.813396141673	122.044533451503	1000
"GO:0048384"	7.109750005786	22.9858741238047	23.1041138949836	51.804962616662	12.3760556401495	39.5951234304771	57.864651061069	53.1119959836117	1000
"GO:0000289"	1.88604162734809	2.9543406994803	2.8865167064695	3.02281451707744	3.01727383500275	3.8605347718163	4.18691760740753	3.30283780050862	705.980633573385
"GO:0000287"	4.02416197814782	13.6436829464661	17.4392855604452	16.4752963533354	13.3485706424228	9.70993060882734	19.1254654037418	15.6952124257018	17.2621035057725
"GO:0045070"	3.19238467302226	5.66398028241173	4.78646197972045	4.09226493639865	9.7637793315408	10.3618314995148	12.5650576929849	13.5791917672582	937.53439247323
"GO:0000281"	0.698738081528255	0.23121203310302	0.296797944421766	0.317583943051237	0.362506370226194	0.472112133244472	0.516720531623374	0.607375658998961	34.8774572855108
"GO:0055007"	13.081819443222	33.3092793531989	56.8286595939298	143.58466718242	39.1508111566281	142.227504623894	180.542601614808	188.034824210171	1000
"GO:0006974"	0.928652970780287	0.449414700048095	0.604708505106289	0.848525263447917	0.518128039661687	0.553544103079197	1.01237556943997	0.968735682308517	81.4910823283856
"GO:0048037"	60.8027010523824	1000	1000	1000	1000	1000	1000	1000	1000
"GO:0043928"	1.88989261105178	1.31914246418563	1.1950785272218	3.21478422168622	3.22524210679998	2.77241730292926	4.81456000376831	4.19409719738936	49.7928541696845
"GO:0006979"	8.85095597350577	54.2106687510491	61.3995917082799	59.3019922131927	79.621112336613	71.5646293778737	77.364959546513	76.7260064633758	155.421708116746
"GO:0004197"	7.80440159757272	80.3728981542478	57.9190735356683	58.0134249605623	60.5496067688052	66.6155560665981	62.4964127758472	5.18411501914703	61.0705547354208
"GO:0004190"	17.0896484420676	668.095564576828	365.913733039449	349.7943428591	313.256528500053	396.905371652478	313.134976831722	57.5405475917124	292.685123928093
"GO:0004198"	4.98150717395237	27.8652403109904	26.8174037588782	27.4967439824486	25.310118407633	24.7537038097398	32.1014400287615	9.74830843899549	24.8652116568586
"GO:0018107"	0.509239542750068	0.0641007096224523	0.113832101535112	0.26342743013151	0.151339893651696	0.161484687782986	0.312702593038039	0.26549277724338	0.861417518700573
"GO:0018105"	0.720398050227863	0.424534217532564	0.442300072272168	0.531648566932051	0.369519363382669	0.452519830367352	0.619843204633903	0.519821618064827	45.7374829070105
